Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
2.0,2017-10-25,2017-12-12,Regular Cash,2017-12-28,Quarter,2017-12-13
2.0,2017-07-26,2017-09-12,Regular Cash,2017-09-28,Quarter,2017-09-13
2.0,2017-04-26,2017-06-12,Regular Cash,2017-06-29,Quarter,2017-06-14
2.0,2017-02-22,2017-03-13,Regular Cash,2017-03-30,Quarter,2017-03-15
2.0,2016-10-26,2016-12-12,Regular Cash,2016-12-29,Quarter,2016-12-14
1.8,2016-07-27,2016-09-12,Regular Cash,2016-09-29,Quarter,2016-09-14
1.8,2016-04-26,2016-06-13,Regular Cash,2016-06-30,Quarter,2016-06-15
1.7,2016-02-16,2016-03-14,Regular Cash,2016-03-31,Quarter,2016-03-16
1.7,2015-10-28,2015-12-11,Regular Cash,2015-12-30,Quarter,2015-12-15
1.7,2015-07-29,2015-09-11,Regular Cash,2015-09-30,Quarter,2015-09-15
1.7,2015-04-30,2015-06-11,Regular Cash,2015-06-30,Quarter,2015-06-15
1.4,2015-02-19,2015-03-12,Regular Cash,2015-03-31,Quarter,2015-03-16
1.4,2014-10-30,2014-12-11,Regular Cash,2014-12-30,Quarter,2014-12-15
1.4,2014-07-31,2014-09-11,Regular Cash,2014-09-30,Quarter,2014-09-15
1.4,2014-05-01,2014-06-11,Regular Cash,2014-06-30,Quarter,2014-06-13
1.4,2014-02-20,2014-03-12,Regular Cash,2014-03-31,Quarter,2014-03-14
1.4,2013-10-31,2013-12-11,Regular Cash,2013-12-30,Quarter,2013-12-13
1.25,2013-08-01,2013-09-11,Regular Cash,2013-09-30,Quarter,2013-09-13
1.25,2013-05-09,2013-06-10,Regular Cash,2013-06-27,Quarter,2013-06-12
1.25,2013-02-21,2013-03-11,Regular Cash,2013-03-28,Quarter,2013-03-13
1.1,2012-11-08,2012-12-10,Regular Cash,2012-12-27,Quarter,2012-12-12
1.1,2012-08-02,2012-09-10,Regular Cash,2012-09-27,Quarter,2012-09-12
1.1,2012-05-03,2012-06-11,Regular Cash,2012-06-28,Quarter,2012-06-13
1.1,2012-02-23,2012-03-12,Regular Cash,2012-03-29,Quarter,2012-03-14
0.95,2011-11-03,2011-12-12,Regular Cash,2011-12-29,Quarter,2011-12-14
0.95,2011-08-04,2011-09-12,Regular Cash,2011-09-29,Quarter,2011-09-14
0.95,2011-05-05,2011-06-13,Regular Cash,2011-06-30,Quarter,2011-06-15
0.8,2011-02-25,2011-03-11,Regular Cash,2011-03-31,Quarter,2011-03-15
0.8,2010-11-04,2010-12-13,Regular Cash,2010-12-30,Quarter,2010-12-15
0.8,2010-08-05,2010-09-13,Regular Cash,2010-09-30,Quarter,2010-09-15
0.8,2010-05-06,2010-06-11,Regular Cash,2010-06-30,Quarter,2010-06-15
0.65,2010-02-26,2010-03-11,Regular Cash,2010-03-31,Quarter,2010-03-15
