Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.16,2017-12-07,2017-12-15,Regular Cash,2017-12-29,Quarter,2017-12-18
0.16,2017-09-06,2017-09-15,Regular Cash,2017-09-29,Quarter,2017-09-18
0.16,2017-04-05,2017-06-13,Regular Cash,2017-06-30,Quarter,2017-06-15
0.16,2017-02-02,2017-03-13,Regular Cash,2017-03-31,Quarter,2017-03-15
0.12,2016-11-30,2016-12-13,Regular Cash,2016-12-30,Quarter,2016-12-15
0.12,2016-08-31,2016-09-13,Regular Cash,2016-09-30,Quarter,2016-09-15
0.12,2016-04-07,2016-06-13,Regular Cash,2016-06-30,Quarter,2016-06-15
0.12,2016-02-04,2016-03-14,Regular Cash,2016-03-31,Quarter,2016-03-16
0.1,2015-12-03,2015-12-14,Regular Cash,2015-12-30,Quarter,2015-12-16
0.1,2015-09-02,2015-09-14,Regular Cash,2015-09-30,Quarter,2015-09-16
0.1,2015-04-08,2015-06-12,Regular Cash,2015-06-30,Quarter,2015-06-16
0.1,2015-02-11,2015-03-13,Regular Cash,2015-03-31,Quarter,2015-03-17
0.08,2014-12-04,2014-12-12,Regular Cash,2014-12-30,Quarter,2014-12-16
0.08,2014-09-03,2014-09-12,Regular Cash,2014-09-30,Quarter,2014-09-16
0.08,2014-04-09,2014-06-12,Regular Cash,2014-06-30,Quarter,2014-06-16
0.08,2014-02-11,2014-03-13,Regular Cash,2014-03-31,Quarter,2014-03-17
