Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
-2.4245362661989844e-14,2015-12-09,2015-12-09,Discontinued,,Suspend,
0.05,2015-09-30,2015-10-13,Regular Cash,2015-11-02,Quarter,2015-10-15
0.1105,2015-06-24,2015-07-13,Special Cash,2015-08-03,None,2015-07-15
0.05,2015-06-24,2015-07-13,Regular Cash,2015-08-03,Quarter,2015-07-15
0.05,2015-03-24,2015-04-13,Regular Cash,2015-05-01,Quarter,2015-04-15
0.3125,2014-12-19,2015-01-13,Regular Cash,2015-02-02,Quarter,2015-01-15
0.3125,2014-09-24,2014-10-10,Regular Cash,2014-11-03,Quarter,2014-10-15
0.3125,2014-06-25,2014-07-11,Regular Cash,2014-08-01,Quarter,2014-07-15
0.3125,2014-03-26,2014-04-11,Regular Cash,2014-05-01,Quarter,2014-04-15
0.3125,2013-12-20,2014-01-13,Regular Cash,2014-02-03,Quarter,2014-01-15
0.3125,2013-09-25,2013-10-10,Regular Cash,2013-11-01,Quarter,2013-10-15
0.3125,2013-06-27,2013-07-11,Regular Cash,2013-08-01,Quarter,2013-07-15
1.0,2013-05-20,2013-06-12,Special Cash,2013-07-01,None,2013-06-14
0.3125,2013-03-27,2013-04-11,Regular Cash,2013-05-01,Quarter,2013-04-15
0.3125,2012-12-26,2013-01-11,Regular Cash,2013-02-01,Quarter,2013-01-15
0.3125,2012-09-26,2012-10-11,Regular Cash,2012-11-01,Quarter,2012-10-15
0.3125,2012-06-27,2012-07-11,Regular Cash,2012-08-01,Quarter,2012-07-13
0.3125,2012-02-07,2012-04-11,Regular Cash,2012-05-01,Quarter,2012-04-13
0.25,2011-12-28,2012-01-11,Regular Cash,2012-02-01,Quarter,2012-01-13
0.25,2011-09-29,2011-10-12,Regular Cash,2011-11-01,Quarter,2011-10-15
0.25,2011-06-30,2011-07-13,Regular Cash,2011-08-01,Quarter,2011-07-15
0.5,2011-04-20,2011-05-11,Special Cash,2011-06-01,None,2011-05-15
0.25,2011-03-31,2011-04-13,Regular Cash,2011-05-01,Quarter,2011-04-15
2.0,2010-12-09,2011-02-02,Stock Split,2011-02-01,None,2011-01-15
0.25,2010-10-21,2011-01-12,Regular Cash,2011-02-01,Quarter,2011-01-15
0.5,2010-12-09,2010-12-16,Special Cash,2010-12-30,None,2010-12-20
0.15,2010-09-29,2010-10-13,Regular Cash,2010-11-01,Quarter,2010-10-15
0.15,2010-04-21,2010-07-13,Regular Cash,2010-08-01,Quarter,2010-07-15
0.075,2010-03-25,2010-04-13,Regular Cash,2010-05-01,Quarter,2010-04-15
0.075,2009-10-21,2010-01-13,Regular Cash,2010-02-01,Quarter,2010-01-15
