Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.3375,2017-11-15,2017-12-07,Regular Cash,2018-01-02,Quarter,2017-12-08
0.3375,2017-08-15,2017-09-07,Regular Cash,2017-10-02,Quarter,2017-09-08
0.3375,2017-05-19,2017-06-07,Regular Cash,2017-07-05,Quarter,2017-06-09
0.3375,2017-02-17,2017-03-08,Regular Cash,2017-04-03,Quarter,2017-03-10
0.3375,2016-11-15,2016-12-07,Regular Cash,2017-01-03,Quarter,2016-12-09
0.3375,2016-08-09,2016-09-08,Regular Cash,2016-10-03,Quarter,2016-09-12
0.3375,2016-05-18,2016-06-01,Regular Cash,2016-07-05,Quarter,2016-06-03
0.3375,2016-02-18,2016-03-02,Regular Cash,2016-03-28,Quarter,2016-03-04
0.3375,2015-11-12,2015-12-02,Regular Cash,2015-12-28,Quarter,2015-12-04
0.3375,2015-08-04,2015-09-03,Regular Cash,2015-09-28,Quarter,2015-09-08
0.3375,2015-05-15,2015-06-03,Regular Cash,2015-06-29,Quarter,2015-06-05
0.3375,2015-02-18,2015-03-04,Regular Cash,2015-03-30,Quarter,2015-03-06
0.3375,2014-11-13,2014-12-03,Regular Cash,2014-12-29,Quarter,2014-12-05
0.3375,2014-08-05,2014-09-05,Regular Cash,2014-09-29,Quarter,2014-09-09
0.3375,2014-04-29,2014-06-04,Regular Cash,2014-06-30,Quarter,2014-06-06
0.3375,2014-02-14,2014-03-05,Regular Cash,2014-03-31,Quarter,2014-03-07
0.3375,2013-11-15,2013-12-04,Regular Cash,2014-01-03,Quarter,2013-12-06
0.3375,2013-08-21,2013-09-05,Regular Cash,2013-09-30,Quarter,2013-09-09
0.3375,2013-05-16,2013-06-05,Regular Cash,2013-07-01,Quarter,2013-06-07
0.3,2013-02-13,2013-03-06,Regular Cash,2013-04-01,Quarter,2013-03-08
0.3,2012-11-15,2012-12-05,Regular Cash,2012-12-27,Quarter,2012-12-07
0.3,2012-08-21,2012-09-06,Regular Cash,2012-10-01,Quarter,2012-09-10
0.3,2012-04-24,2012-05-31,Regular Cash,2012-07-02,Quarter,2012-06-04
0.225,2012-02-16,2012-03-07,Regular Cash,2012-04-02,Quarter,2012-03-09
0.225,2011-11-17,2011-12-01,Regular Cash,2012-01-03,Quarter,2011-12-05
0.225,2011-08-17,2011-09-01,Regular Cash,2011-10-03,Quarter,2011-09-06
0.225,2011-05-19,2011-06-02,Regular Cash,2011-07-05,Quarter,2011-06-06
0.15,2011-02-28,2011-03-03,Regular Cash,2011-04-04,Quarter,2011-03-07
0.15,2010-11-18,2010-12-02,Regular Cash,2011-01-03,Quarter,2010-12-06
0.15,2010-08-18,2010-09-02,Regular Cash,2010-10-04,Quarter,2010-09-07
0.15,2010-04-20,2010-06-04,Regular Cash,2010-07-06,Quarter,2010-06-08
0.075,2010-02-05,2010-03-04,Regular Cash,2010-03-29,Quarter,2010-03-08
