Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.3275,2017-09-25,2017-11-14,Regular Cash,2017-12-08,Quarter,2017-11-15
0.3275,2017-07-25,2017-08-11,Regular Cash,2017-09-08,Quarter,2017-08-15
0.3275,2017-04-25,2017-05-11,Regular Cash,2017-06-09,Quarter,2017-05-15
0.3275,2017-01-31,2017-02-13,Regular Cash,2017-03-10,Quarter,2017-02-15
0.318,2016-10-25,2016-11-10,Regular Cash,2016-12-09,Quarter,2016-11-15
0.318,2016-07-26,2016-08-11,Regular Cash,2016-09-09,Quarter,2016-08-15
0.318,2016-04-26,2016-05-11,Regular Cash,2016-06-10,Quarter,2016-05-13
0.31,2016-01-26,2016-02-10,Regular Cash,2016-03-10,Quarter,2016-02-12
0.31,2015-10-27,2015-11-10,Regular Cash,2015-12-10,Quarter,2015-11-13
0.31,2015-07-28,2015-08-12,Regular Cash,2015-09-10,Quarter,2015-08-14
0.31,2015-04-28,2015-05-13,Regular Cash,2015-06-10,Quarter,2015-05-15
0.31,2015-01-27,2015-02-11,Regular Cash,2015-03-10,Quarter,2015-02-13
0.31,2014-10-21,2014-11-12,Regular Cash,2014-12-10,Quarter,2014-11-14
0.31,2014-07-29,2014-08-13,Regular Cash,2014-09-10,Quarter,2014-08-15
0.31,2014-05-06,2014-05-14,Regular Cash,2014-06-10,Quarter,2014-05-16
0.31,2014-01-28,2014-02-12,Regular Cash,2014-03-10,Quarter,2014-02-14
0.31,2013-10-22,2013-11-13,Regular Cash,2013-12-10,Quarter,2013-11-15
0.31,2013-07-23,2013-08-13,Regular Cash,2013-09-10,Quarter,2013-08-15
0.31,2013-02-07,2013-05-13,Regular Cash,2013-06-10,Quarter,2013-05-15
0.525,2013-02-07,2013-02-14,Regular Cash,2013-03-08,Quarter,2013-02-19
0.525,2012-10-22,2012-11-13,Regular Cash,2012-12-10,Quarter,2012-11-15
0.525,2012-07-25,2012-08-13,Regular Cash,2012-09-10,Quarter,2012-08-15
0.37925,2012-01-24,2012-05-11,Pro Rata,2012-06-08,Quarter,2012-05-15
0.14575,2012-03-12,2012-03-13,Pro Rata,2012-04-11,Quarter,2012-03-09
0.525,2011-10-25,2012-02-13,Regular Cash,2012-03-09,Quarter,2012-02-15
0.525,2011-10-25,2011-11-10,Regular Cash,2011-12-09,Quarter,2011-11-15
0.525,2011-07-26,2011-08-11,Regular Cash,2011-09-09,Quarter,2011-08-15
0.525,2011-05-03,2011-05-12,Regular Cash,2011-06-10,Quarter,2011-05-16
0.525,2011-01-25,2011-02-11,Regular Cash,2011-03-10,Quarter,2011-02-15
0.525,2010-10-26,2010-11-10,Regular Cash,2010-12-10,Quarter,2010-11-15
0.525,2010-07-27,2010-08-12,Regular Cash,2010-09-10,Quarter,2010-08-16
0.525,2010-04-27,2010-05-12,Regular Cash,2010-06-10,Quarter,2010-05-14
0.525,2010-01-26,2010-02-11,Regular Cash,2010-03-10,Quarter,2010-02-16
