Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.7975,2017-11-15,2018-01-02,Regular Cash,2018-02-01,Quarter,2018-01-03
0.7975,2017-09-28,2017-10-11,Regular Cash,2017-11-09,Quarter,2017-10-12
0.7975,2017-05-25,2017-06-30,Regular Cash,2017-08-03,Quarter,2017-07-05
0.7975,2017-03-29,2017-04-10,Regular Cash,2017-05-11,Quarter,2017-04-12
0.7325,2016-11-16,2016-12-30,Regular Cash,2017-02-02,Quarter,2017-01-04
0.7325,2016-09-22,2016-10-03,Regular Cash,2016-11-10,Quarter,2016-10-05
0.7325,2016-05-26,2016-07-01,Regular Cash,2016-08-04,Quarter,2016-07-06
0.7325,2016-03-23,2016-04-04,Regular Cash,2016-05-12,Quarter,2016-04-06
0.67,2015-11-18,2016-01-04,Regular Cash,2016-02-04,Quarter,2016-01-06
0.67,2015-07-23,2015-10-05,Regular Cash,2015-11-12,Quarter,2015-10-07
0.67,2015-05-28,2015-06-29,Regular Cash,2015-08-06,Quarter,2015-07-01
0.67,2015-03-18,2015-03-30,Regular Cash,2015-04-30,Quarter,2015-04-01
0.605,2014-11-19,2015-01-05,Regular Cash,2015-02-05,Quarter,2015-01-07
0.605,2014-07-23,2014-09-29,Regular Cash,2014-10-30,Quarter,2014-10-01
0.605,2014-05-29,2014-06-30,Regular Cash,2014-08-07,Quarter,2014-07-02
0.605,2014-03-19,2014-03-31,Regular Cash,2014-05-01,Quarter,2014-04-02
0.55,2013-11-20,2013-12-30,Regular Cash,2014-02-06,Quarter,2014-01-02
0.55,2013-07-24,2013-09-30,Regular Cash,2013-10-31,Quarter,2013-10-02
0.55,2013-05-30,2013-07-01,Regular Cash,2013-08-08,Quarter,2013-07-03
0.55,2013-03-20,2013-04-01,Regular Cash,2013-05-02,Quarter,2013-04-03
0.5,2012-11-14,2012-12-28,Regular Cash,2013-02-07,Quarter,2013-01-02
0.5,2012-09-19,2012-10-01,Regular Cash,2012-11-01,Quarter,2012-10-03
0.5,2012-05-31,2012-07-02,Regular Cash,2012-08-09,Quarter,2012-07-05
0.5,2012-03-21,2012-04-02,Regular Cash,2012-05-03,Quarter,2012-04-04
0.43,2011-11-16,2011-12-30,Regular Cash,2012-02-09,Quarter,2012-01-04
0.43,2011-09-22,2011-10-03,Regular Cash,2011-11-03,Quarter,2011-10-05
0.43,2011-05-26,2011-07-01,Regular Cash,2011-08-11,Quarter,2011-07-06
0.43,2011-03-23,2011-04-04,Regular Cash,2011-04-28,Quarter,2011-04-06
0.375,2010-12-07,2011-01-03,Regular Cash,2011-02-10,Quarter,2011-01-05
0.375,2010-09-23,2010-10-01,Regular Cash,2010-11-04,Quarter,2010-10-05
0.375,2010-05-27,2010-07-01,Regular Cash,2010-08-12,Quarter,2010-07-06
0.375,2010-03-24,2010-04-01,Regular Cash,2010-04-29,Quarter,2010-04-06
