Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.36,2018-01-15,2018-01-31,Regular Cash,2018-02-15,Quarter,2018-02-01
0.36,2017-10-12,2017-10-31,Regular Cash,2017-11-15,Quarter,2017-11-01
0.36,2017-07-14,2017-07-28,Regular Cash,2017-08-15,Quarter,2017-08-01
0.36,2017-04-14,2017-04-27,Regular Cash,2017-05-15,Quarter,2017-05-01
0.33,2017-01-13,2017-01-30,Regular Cash,2017-02-15,Quarter,2017-02-01
0.33,2016-10-17,2016-10-28,Regular Cash,2016-11-15,Quarter,2016-11-01
0.33,2016-07-15,2016-07-28,Regular Cash,2016-08-15,Quarter,2016-08-01
0.33,2016-04-15,2016-04-28,Regular Cash,2016-05-16,Quarter,2016-05-02
0.3,2016-01-19,2016-01-28,Regular Cash,2016-02-16,Quarter,2016-02-01
0.3,2015-10-14,2015-10-29,Regular Cash,2015-11-16,Quarter,2015-11-02
0.3,2015-07-10,2015-07-30,Regular Cash,2015-08-17,Quarter,2015-08-03
0.3,2015-04-10,2015-04-29,Regular Cash,2015-05-15,Quarter,2015-05-01
0.25,2015-01-14,2015-01-29,Regular Cash,2015-02-17,Quarter,2015-02-02
0.25,2014-10-13,2014-10-30,Regular Cash,2014-11-14,Quarter,2014-11-03
0.25,2014-07-14,2014-07-30,Regular Cash,2014-08-15,Quarter,2014-08-01
0.25,2014-04-11,2014-04-29,Regular Cash,2014-05-15,Quarter,2014-05-01
0.175,2014-01-10,2014-01-30,Regular Cash,2014-02-17,Quarter,2014-02-03
0.175,2013-10-11,2013-10-30,Regular Cash,2013-11-15,Quarter,2013-11-01
0.175,2013-07-12,2013-07-30,Regular Cash,2013-08-15,Quarter,2013-08-01
0.175,2013-04-15,2013-04-29,Regular Cash,2013-05-15,Quarter,2013-05-01
0.1575,2013-01-11,2013-01-30,Regular Cash,2013-02-15,Quarter,2013-02-01
0.1575,2012-10-12,2012-10-31,Regular Cash,2012-11-15,Quarter,2012-11-01
0.1575,2012-07-12,2012-07-30,Regular Cash,2012-08-15,Quarter,2012-08-01
0.1575,2012-04-19,2012-04-27,Regular Cash,2012-05-15,Quarter,2012-05-01
0.15,2012-01-11,2012-01-30,Regular Cash,2012-02-15,Quarter,2012-02-01
0.15,2011-10-07,2011-10-28,Regular Cash,2011-11-15,Quarter,2011-11-01
0.15,2011-07-15,2011-07-28,Regular Cash,2011-08-15,Quarter,2011-08-01
0.15,2011-04-13,2011-04-28,Regular Cash,2011-05-16,Quarter,2011-05-02
0.15,2011-01-14,2011-01-28,Regular Cash,2011-02-15,Quarter,2011-02-01
0.15,2010-10-07,2010-10-28,Regular Cash,2010-11-15,Quarter,2010-11-01
0.15,2010-07-19,2010-07-29,Regular Cash,2010-08-16,Quarter,2010-08-02
0.15,2010-04-21,2010-04-29,Regular Cash,2010-05-17,Quarter,2010-05-03
0.15,2010-01-12,2010-01-28,Regular Cash,2010-02-15,Quarter,2010-02-01
