Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.3,2017-11-03,2017-11-20,Regular Cash,2017-12-07,Quarter,2017-11-21
0.3,2017-08-04,2017-08-18,Regular Cash,2017-09-07,Quarter,2017-08-22
0.3,2017-05-05,2017-05-19,Regular Cash,2017-06-08,Quarter,2017-05-23
0.3,2017-02-07,2017-02-16,Regular Cash,2017-03-09,Quarter,2017-02-21
0.275,2016-11-02,2016-11-10,Regular Cash,2016-12-01,Quarter,2016-11-15
0.275,2016-08-03,2016-08-16,Regular Cash,2016-09-01,Quarter,2016-08-18
0.275,2016-05-13,2016-05-20,Regular Cash,2016-06-07,Quarter,2016-05-24
0.275,2016-01-21,2016-02-19,Regular Cash,2016-03-08,Quarter,2016-02-23
0.2,2015-11-04,2015-11-13,Regular Cash,2015-12-03,Quarter,2015-11-17
0.2,2015-08-06,2015-08-14,Regular Cash,2015-09-01,Quarter,2015-08-18
0.2,2015-05-11,2015-05-19,Regular Cash,2015-06-04,Quarter,2015-05-21
0.2,2015-01-22,2015-02-20,Regular Cash,2015-03-10,Quarter,2015-02-24
0.125,2014-11-06,2014-11-14,Regular Cash,2014-12-03,Quarter,2014-11-18
0.125,2014-08-07,2014-08-15,Regular Cash,2014-09-04,Quarter,2014-08-19
2.0,2014-06-12,2014-07-10,Stock Split,2014-07-09,None,2014-06-23
0.125,2014-05-12,2014-05-21,Regular Cash,2014-06-10,Quarter,2014-05-23
0.125,2014-02-13,2014-02-21,Regular Cash,2014-03-11,Quarter,2014-02-25
0.1,2013-11-07,2013-11-15,Regular Cash,2013-12-04,Quarter,2013-11-19
0.1,2013-07-11,2013-08-02,Regular Cash,2013-08-22,Quarter,2013-08-06
2.0,2012-02-16,2012-03-19,Stock Split,2012-03-16,None,2012-03-02
