Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.38,2017-07-13,2017-07-27,Regular Cash,2017-09-29,Quarter,2017-07-31
0.38,2017-04-26,2017-05-11,Regular Cash,2017-06-12,Quarter,2017-05-15
0.38,2017-01-27,2017-02-13,Regular Cash,2017-03-14,Quarter,2017-02-15
0.38,2016-10-20,2016-11-10,Regular Cash,2016-12-14,Quarter,2016-11-15
0.38,2016-07-28,2016-08-11,Regular Cash,2016-09-12,Quarter,2016-08-15
0.38,2016-04-25,2016-05-11,Regular Cash,2016-06-10,Quarter,2016-05-13
0.38,2016-01-26,2016-02-10,Regular Cash,2016-03-14,Quarter,2016-02-12
0.38,2015-10-22,2015-11-10,Regular Cash,2015-12-14,Quarter,2015-11-13
0.38,2015-07-28,2015-08-12,Regular Cash,2015-09-11,Quarter,2015-08-14
0.2,2013-10-24,2015-07-01,Spinoff,2015-07-01,None,2015-06-23
0.49,2015-04-21,2015-05-13,Regular Cash,2015-06-12,Quarter,2015-05-15
0.47,2015-01-29,2015-02-11,Regular Cash,2015-03-13,Quarter,2015-02-13
0.47,2014-10-23,2014-11-12,Regular Cash,2014-12-12,Quarter,2014-11-14
0.47,2014-07-22,2014-08-13,Regular Cash,2014-09-12,Quarter,2014-08-15
0.45,2014-04-23,2014-05-13,Regular Cash,2014-06-12,Quarter,2014-05-15
0.45,2014-01-31,2014-02-12,Regular Cash,2014-03-14,Quarter,2014-02-14
0.45,2013-10-24,2013-11-13,Regular Cash,2013-12-13,Quarter,2013-11-15
0.45,2013-07-30,2013-08-13,Regular Cash,2013-09-12,Quarter,2013-08-15
0.45,2013-04-23,2013-05-13,Regular Cash,2013-06-12,Quarter,2013-05-15
0.43,2013-01-21,2013-02-13,Regular Cash,2013-03-14,Quarter,2013-02-15
0.43,2012-10-25,2012-11-13,Regular Cash,2012-12-14,Quarter,2012-11-15
0.43,2012-08-01,2012-08-13,Regular Cash,2012-09-12,Quarter,2012-08-15
0.43,2012-04-25,2012-05-11,Regular Cash,2012-06-12,Quarter,2012-05-15
0.41,2012-01-23,2012-02-13,Regular Cash,2012-03-14,Quarter,2012-02-15
0.41,2011-10-20,2011-11-10,Regular Cash,2011-12-14,Quarter,2011-11-15
0.41,2011-07-15,2011-08-11,Regular Cash,2011-09-12,Quarter,2011-08-15
0.41,2011-04-27,2011-05-11,Regular Cash,2011-06-10,Quarter,2011-05-13
0.41,2011-01-24,2011-02-11,Regular Cash,2011-03-14,Quarter,2011-02-15
0.41,2010-10-21,2010-11-10,Regular Cash,2010-12-14,Quarter,2010-11-15
0.41,2010-07-22,2010-08-11,Regular Cash,2010-09-10,Quarter,2010-08-13
0.41,2010-04-28,2010-05-12,Regular Cash,2010-06-11,Quarter,2010-05-14
0.41,2010-01-27,2010-02-10,Regular Cash,2010-03-12,Quarter,2010-02-12
