Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.75,2018-01-04,2018-01-16,Regular Cash,2018-02-05,Quarter,2018-01-17
0.75,2017-10-03,2017-10-16,Regular Cash,2017-11-05,Quarter,2017-10-17
0.75,2017-07-06,2017-07-13,Regular Cash,2017-08-07,Quarter,2017-07-17
0.55,2017-04-04,2017-04-12,Regular Cash,2017-05-05,Quarter,2017-04-17
0.55,2017-01-05,2017-01-12,Regular Cash,2017-02-05,Quarter,2017-01-17
0.55,2016-10-04,2016-10-13,Regular Cash,2016-11-05,Quarter,2016-10-17
0.55,2016-07-07,2016-07-14,Regular Cash,2016-08-05,Quarter,2016-07-18
0.51,2016-04-04,2016-04-13,Regular Cash,2016-05-05,Quarter,2016-04-15
0.51,2016-01-07,2016-01-14,Regular Cash,2016-02-05,Quarter,2016-01-19
0.51,2015-10-01,2015-10-13,Regular Cash,2015-11-05,Quarter,2015-10-15
0.51,2015-07-02,2015-07-13,Regular Cash,2015-08-05,Quarter,2015-07-15
0.51,2015-04-02,2015-04-13,Regular Cash,2015-05-05,Quarter,2015-04-15
0.48,2015-01-02,2015-01-13,Regular Cash,2015-02-05,Quarter,2015-01-15
0.48,2014-10-02,2014-10-10,Regular Cash,2014-11-05,Quarter,2014-10-15
0.48,2014-07-03,2014-07-11,Regular Cash,2014-08-05,Quarter,2014-07-15
0.48,2014-04-03,2014-04-11,Regular Cash,2014-05-05,Quarter,2014-04-15
0.44,2014-01-02,2014-01-13,Regular Cash,2014-02-05,Quarter,2014-01-15
0.44,2013-10-03,2013-10-10,Regular Cash,2013-11-05,Quarter,2013-10-15
0.44,2013-07-03,2013-07-11,Regular Cash,2013-08-05,Quarter,2013-07-15
0.44,2013-04-04,2013-04-12,Regular Cash,2013-05-05,Quarter,2013-04-16
0.4,2013-01-03,2013-01-11,Regular Cash,2013-02-05,Quarter,2013-01-15
0.4,2012-10-04,2012-10-12,Regular Cash,2012-11-05,Quarter,2012-10-16
0.4,2012-07-05,2012-07-13,Regular Cash,2012-08-05,Quarter,2012-07-17
0.4,2012-04-05,2012-04-13,Regular Cash,2012-05-05,Quarter,2012-04-17
0.35,2012-01-05,2012-01-12,Regular Cash,2012-02-05,Quarter,2012-01-17
0.35,2011-10-06,2011-10-17,Regular Cash,2011-11-05,Quarter,2011-10-19
0.35,2011-07-07,2011-07-14,Regular Cash,2011-08-05,Quarter,2011-07-18
0.35,2011-04-07,2011-04-14,Regular Cash,2011-05-05,Quarter,2011-04-18
0.1,2011-01-06,2011-01-12,Regular Cash,2011-01-24,Quarter,2011-01-14
0.1,2010-10-07,2010-10-13,Regular Cash,2010-10-24,Quarter,2010-10-15
0.1,2010-07-01,2010-07-12,Regular Cash,2010-07-24,Quarter,2010-07-14
0.1,2010-04-01,2010-04-09,Regular Cash,2010-04-24,Quarter,2010-04-13
0.1,2010-01-07,2010-01-13,Regular Cash,2010-01-24,Quarter,2010-01-15
