Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.6,2017-11-10,2017-11-22,Regular Cash,2017-12-08,Quarter,2017-11-24
0.6,2017-08-04,2017-08-17,Regular Cash,2017-09-01,Quarter,2017-08-21
0.6,2017-05-19,2017-05-31,Regular Cash,2017-06-16,Quarter,2017-06-02
0.6,2017-02-02,2017-02-15,Regular Cash,2017-03-03,Quarter,2017-02-17
0.6,2016-11-03,2016-11-16,Regular Cash,2016-12-02,Quarter,2016-11-18
0.6,2016-08-05,2016-08-17,Regular Cash,2016-09-02,Quarter,2016-08-19
0.6,2016-05-20,2016-06-01,Regular Cash,2016-06-17,Quarter,2016-06-03
0.6,2016-02-04,2016-02-17,Regular Cash,2016-03-04,Quarter,2016-02-19
2.0,2016-02-04,2016-02-17,Special Cash,2016-03-04,None,2016-02-19
0.5,2015-11-06,2015-11-18,Regular Cash,2015-12-04,Quarter,2015-11-20
0.5,2015-08-07,2015-08-19,Regular Cash,2015-09-04,Quarter,2015-08-21
0.5,2015-05-21,2015-06-03,Regular Cash,2015-06-19,Quarter,2015-06-05
0.5,2015-02-05,2015-02-18,Regular Cash,2015-03-06,Quarter,2015-02-20
2.0,2015-02-05,2015-02-18,Special Cash,2015-03-06,None,2015-02-20
0.34,2014-11-07,2014-11-19,Regular Cash,2014-12-05,Quarter,2014-11-21
0.34,2014-08-08,2014-08-20,Regular Cash,2014-09-05,Quarter,2014-08-22
0.34,2014-05-23,2014-06-04,Regular Cash,2014-06-20,Quarter,2014-06-06
1.0,2014-02-03,2014-02-19,Special Cash,2014-03-07,None,2014-02-21
0.34,2014-02-03,2014-02-19,Regular Cash,2014-03-07,Quarter,2014-02-21
0.3,2013-11-11,2013-11-21,Regular Cash,2013-12-06,Quarter,2013-11-25
0.3,2013-08-08,2013-08-21,Regular Cash,2013-09-06,Quarter,2013-08-23
0.3,2013-05-24,2013-06-05,Regular Cash,2013-06-21,Quarter,2013-06-07
0.3,2013-02-04,2013-02-20,Regular Cash,2013-03-08,Quarter,2013-02-22
3.0,2012-12-10,2012-12-18,Special Cash,2012-12-26,None,2012-12-20
0.25,2012-11-14,2012-11-21,Regular Cash,2012-12-10,Quarter,2012-11-26
0.25,2012-08-02,2012-08-21,Regular Cash,2012-09-07,Quarter,2012-08-23
1.0,2012-08-02,2012-08-21,Special Cash,2012-09-07,None,2012-08-23
0.25,2012-05-25,2012-06-06,Regular Cash,2012-06-22,Quarter,2012-06-08
0.25,2012-01-30,2012-02-22,Regular Cash,2012-03-09,Quarter,2012-02-24
2.0,2011-12-01,2011-12-08,Special Cash,2011-12-23,None,2011-12-12
0.2,2011-11-05,2011-11-22,Regular Cash,2011-12-09,Quarter,2011-11-25
0.2,2011-08-05,2011-08-24,Regular Cash,2011-09-09,Quarter,2011-08-26
1.0,2011-05-31,2011-06-15,Special Cash,2011-07-01,None,2011-06-17
0.2,2011-05-31,2011-06-03,Regular Cash,2011-06-17,Quarter,2011-06-07
0.2,2011-01-28,2011-02-23,Regular Cash,2011-03-11,Quarter,2011-02-25
3.0,2010-11-17,2010-12-03,Special Cash,2010-12-21,None,2010-12-07
0.15,2010-11-05,2010-11-23,Regular Cash,2010-12-10,Quarter,2010-11-26
0.15,2010-08-16,2010-08-25,Regular Cash,2010-09-10,Quarter,2010-08-27
0.15,2010-05-28,2010-06-02,Regular Cash,2010-06-15,Quarter,2010-06-04
1.0,2010-03-15,2010-03-31,Special Cash,2010-04-19,None,2010-04-05
0.15,2010-02-04,2010-02-24,Regular Cash,2010-03-12,Quarter,2010-02-26
