Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.22,2017-12-12,2017-12-28,Regular Cash,2018-01-11,Quarter,2017-12-29
0.22,2017-07-27,2017-09-28,Regular Cash,2017-10-12,Quarter,2017-09-29
0.19,2017-05-17,2017-06-28,Regular Cash,2017-07-13,Quarter,2017-06-30
0.19,2017-02-03,2017-03-29,Regular Cash,2017-04-13,Quarter,2017-03-31
0.19,2016-12-13,2016-12-28,Regular Cash,2017-01-12,Quarter,2016-12-30
0.19,2016-07-19,2016-09-28,Regular Cash,2016-10-13,Quarter,2016-09-30
0.17,2016-05-18,2016-06-28,Regular Cash,2016-07-14,Quarter,2016-06-30
0.17,2016-02-08,2016-03-29,Regular Cash,2016-04-14,Quarter,2016-03-31
0.17,2015-12-08,2015-12-29,Regular Cash,2016-01-14,Quarter,2015-12-31
0.17,2015-07-23,2015-09-28,Regular Cash,2015-10-14,Quarter,2015-09-30
0.15,2015-05-20,2015-06-26,Regular Cash,2015-07-13,Quarter,2015-06-30
0.15,2015-02-19,2015-03-27,Regular Cash,2015-04-13,Quarter,2015-03-31
0.15,2014-12-04,2014-12-29,Regular Cash,2015-01-15,Quarter,2014-12-31
0.15,2014-08-06,2014-09-26,Regular Cash,2014-10-14,Quarter,2014-09-30
0.14,2014-05-21,2014-06-26,Regular Cash,2014-07-14,Quarter,2014-06-30
0.14,2014-02-26,2014-03-27,Regular Cash,2014-04-14,Quarter,2014-03-31
0.14,2013-12-10,2013-12-27,Regular Cash,2014-01-14,Quarter,2013-12-31
0.14,2013-08-07,2013-09-26,Regular Cash,2013-10-15,Quarter,2013-09-30
0.13,2013-05-21,2013-06-27,Regular Cash,2013-07-15,Quarter,2013-07-01
0.13,2013-03-13,2013-03-27,Regular Cash,2013-04-15,Quarter,2013-04-01
0.13,2012-08-15,2012-12-27,Regular Cash,2013-01-14,Quarter,2012-12-31
0.333333,2011-08-04,2012-10-02,Spinoff,2012-10-01,None,2012-09-19
0.29,2012-08-14,2012-09-17,Regular Cash,2012-10-15,Quarter,2012-09-19
0.29,2012-05-23,2012-06-27,Regular Cash,2012-07-16,Quarter,2012-06-29
0.29,2012-03-14,2012-03-28,Regular Cash,2012-04-16,Quarter,2012-03-30
0.29,2011-12-13,2011-12-28,Regular Cash,2012-01-13,Quarter,2011-12-30
0.29,2011-08-17,2011-09-28,Regular Cash,2011-10-14,Quarter,2011-09-30
0.29,2011-05-24,2011-06-28,Regular Cash,2011-07-14,Quarter,2011-06-30
0.29,2011-02-25,2011-03-29,Regular Cash,2011-04-14,Quarter,2011-03-31
0.29,2010-12-20,2010-12-29,Regular Cash,2011-01-14,Quarter,2010-12-31
0.29,2010-08-17,2010-09-28,Regular Cash,2010-10-14,Quarter,2010-09-30
0.29,2010-05-18,2010-06-28,Regular Cash,2010-07-14,Quarter,2010-06-30
0.29,2010-03-17,2010-03-29,Regular Cash,2010-04-14,Quarter,2010-03-31
