Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.59,2017-11-08,2017-11-29,Regular Cash,2017-12-15,Quarter,2017-11-30
0.59,2017-08-08,2017-08-29,Regular Cash,2017-09-15,Quarter,2017-08-31
0.55,2017-05-08,2017-05-17,Regular Cash,2017-06-15,Quarter,2017-05-19
0.55,2017-02-06,2017-02-24,Regular Cash,2017-03-15,Quarter,2017-02-28
0.55,2016-10-31,2016-11-28,Regular Cash,2016-12-15,Quarter,2016-11-30
0.55,2016-08-03,2016-08-29,Regular Cash,2016-09-15,Quarter,2016-08-31
0.5,2016-05-04,2016-05-26,Regular Cash,2016-06-15,Quarter,2016-05-31
0.5,2016-01-29,2016-02-25,Regular Cash,2016-03-15,Quarter,2016-02-29
0.5,2015-10-28,2015-11-25,Regular Cash,2015-12-15,Quarter,2015-11-30
0.5,2015-08-05,2015-08-26,Regular Cash,2015-09-14,Quarter,2015-08-28
0.425,2015-05-07,2015-05-27,Regular Cash,2015-06-15,Quarter,2015-05-29
0.425,2015-02-11,2015-02-25,Regular Cash,2015-03-13,Quarter,2015-02-27
0.3,2014-10-30,2014-11-25,Regular Cash,2014-12-15,Quarter,2014-11-28
0.3,2014-07-30,2014-08-27,Regular Cash,2014-09-15,Quarter,2014-08-29
0.25,2014-04-30,2014-05-28,Regular Cash,2014-06-13,Quarter,2014-05-30
0.25,2014-02-05,2014-02-26,Regular Cash,2014-03-14,Quarter,2014-02-28
0.25,2013-11-06,2013-11-26,Regular Cash,2013-12-13,Quarter,2013-11-29
0.25,2013-08-01,2013-08-28,Regular Cash,2013-09-13,Quarter,2013-08-30
0.2,2013-05-01,2013-05-29,Regular Cash,2013-06-14,Quarter,2013-05-31
0.2,2013-02-06,2013-02-26,Regular Cash,2013-03-15,Quarter,2013-02-28
0.15,2012-10-31,2012-11-28,Regular Cash,2012-12-14,Quarter,2012-11-30
0.12,2012-08-01,2012-08-29,Regular Cash,2012-09-14,Quarter,2012-08-31
-2.4245362661989844e-14,2010-02-02,2010-02-02,Discontinued,,Suspend,
