Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
-2.4245362661989844e-14,2016-10-28,2016-10-28,Discontinued,,Suspend,
0.02,2016-07-22,2016-07-28,Regular Cash,2016-08-08,Quarter,2016-08-01
0.02,2016-04-22,2016-04-28,Regular Cash,2016-05-09,Quarter,2016-05-02
0.15,2016-01-29,2016-02-04,Regular Cash,2016-02-16,Quarter,2016-02-08
0.15,2015-10-23,2015-10-29,Regular Cash,2015-11-09,Quarter,2015-11-02
0.375,2015-07-24,2015-07-30,Regular Cash,2015-08-10,Quarter,2015-08-03
0.375,2015-04-24,2015-04-30,Regular Cash,2015-05-14,Quarter,2015-05-04
0.375,2015-01-30,2015-02-06,Regular Cash,2015-02-20,Quarter,2015-02-10
0.375,2014-10-24,2014-10-30,Regular Cash,2014-11-13,Quarter,2014-11-03
0.375,2014-07-25,2014-08-08,Regular Cash,2014-08-22,Quarter,2014-08-12
0.33333,2013-09-24,2014-08-04,Spinoff,2014-08-01,None,2014-07-23
0.375,2014-04-25,2014-05-01,Regular Cash,2014-05-15,Quarter,2014-05-05
0.375,2014-01-30,2014-02-06,Regular Cash,2014-02-20,Quarter,2014-02-10
0.25,2013-11-15,2013-11-21,Regular Cash,2013-11-29,Quarter,2013-11-25
0.25,2013-07-26,2013-08-01,Regular Cash,2013-08-15,Quarter,2013-08-05
0.13,2013-04-26,2013-05-02,Regular Cash,2013-05-16,Quarter,2013-05-06
0.13,2013-02-01,2013-02-07,Regular Cash,2013-02-21,Quarter,2013-02-11
0.13,2012-10-26,2012-11-01,Regular Cash,2012-11-15,Quarter,2012-11-05
0.13,2012-07-27,2012-08-02,Regular Cash,2012-08-16,Quarter,2012-08-06
0.139291,2012-04-27,2012-05-03,Return of Capital,2012-05-16,Quarter,2012-05-07
0.142685,2012-02-03,2012-02-09,Return of Capital,2012-02-23,Quarter,2012-02-13
0.142014,2011-10-28,2011-11-03,Return of Capital,2011-11-17,Quarter,2011-11-07
0.166411,2011-07-29,2011-08-04,Return of Capital,2011-08-18,Quarter,2011-08-08
0.146528,2011-04-29,2011-05-05,Return of Capital,2011-05-19,Quarter,2011-05-09
0.137537,2011-02-04,2011-02-10,Return of Capital,2011-02-24,Quarter,2011-02-14
0.132168,2010-10-29,2010-11-04,Return of Capital,2010-11-18,Quarter,2010-11-08
0.539447,2010-07-30,2010-08-05,Special Cash,2010-08-19,None,2010-08-09
0.125229,2010-07-30,2010-08-05,Return of Capital,2010-08-19,Quarter,2010-08-09
0.044299,2010-04-30,2010-05-06,Return of Capital,2010-05-20,Quarter,2010-05-10
0.046215,2010-02-08,2010-02-16,Return of Capital,2010-02-26,Quarter,2010-02-18
