Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
1.0,2017-11-01,2017-12-29,Regular Cash,2018-01-16,Quarter,2018-01-02
1.0,2017-07-31,2017-09-21,Regular Cash,2017-10-16,Quarter,2017-09-22
0.98,2017-05-03,2017-06-20,Regular Cash,2017-07-17,Quarter,2017-06-22
0.98,2017-02-13,2017-03-10,Regular Cash,2017-04-17,Quarter,2017-03-14
0.98,2016-11-02,2016-12-29,Regular Cash,2017-01-17,Quarter,2017-01-03
0.98,2016-08-04,2016-09-20,Regular Cash,2016-10-17,Quarter,2016-09-22
0.94,2016-05-04,2016-06-20,Regular Cash,2016-07-15,Quarter,2016-06-22
0.94,2016-02-09,2016-03-16,Regular Cash,2016-04-15,Quarter,2016-03-18
0.94,2015-11-04,2015-12-30,Regular Cash,2016-01-15,Quarter,2016-01-04
0.94,2015-08-05,2015-09-18,Regular Cash,2015-10-15,Quarter,2015-09-22
0.87,2015-05-07,2015-06-18,Regular Cash,2015-07-15,Quarter,2015-06-22
0.87,2015-02-10,2015-03-18,Regular Cash,2015-04-15,Quarter,2015-03-20
0.87,2014-10-30,2014-12-30,Regular Cash,2015-01-15,Quarter,2015-01-02
0.87,2014-08-07,2014-09-18,Regular Cash,2014-10-15,Quarter,2014-09-22
0.78,2014-05-08,2014-06-19,Regular Cash,2014-07-15,Quarter,2014-06-23
0.78,2014-02-11,2014-03-19,Regular Cash,2014-04-15,Quarter,2014-03-21
0.78,2013-10-31,2013-12-30,Regular Cash,2014-01-15,Quarter,2014-01-02
0.78,2013-08-01,2013-09-19,Regular Cash,2013-10-15,Quarter,2013-09-23
0.73,2013-05-01,2013-06-19,Regular Cash,2013-07-15,Quarter,2013-06-21
0.73,2013-02-12,2013-03-12,Regular Cash,2013-04-15,Quarter,2013-03-14
0.73,2012-11-01,2012-12-28,Regular Cash,2013-01-15,Quarter,2013-01-02
0.73,2012-08-01,2012-09-19,Regular Cash,2012-10-15,Quarter,2012-09-21
0.69,2012-05-07,2012-06-20,Regular Cash,2012-07-16,Quarter,2012-06-22
0.69,2012-02-15,2012-03-15,Regular Cash,2012-04-16,Quarter,2012-03-19
0.69,2011-11-03,2011-12-29,Regular Cash,2012-01-17,Quarter,2012-01-03
0.69,2011-08-03,2011-09-20,Regular Cash,2011-10-14,Quarter,2011-09-22
0.67,2011-05-05,2011-06-21,Regular Cash,2011-07-15,Quarter,2011-06-23
0.67,2011-02-15,2011-03-15,Regular Cash,2011-04-15,Quarter,2011-03-17
0.67,2010-11-03,2010-12-30,Regular Cash,2011-01-18,Quarter,2011-01-03
0.67,2010-08-04,2010-09-21,Regular Cash,2010-10-15,Quarter,2010-09-23
0.66,2010-05-04,2010-06-22,Regular Cash,2010-07-15,Quarter,2010-06-24
0.66,2010-02-17,2010-03-15,Regular Cash,2010-04-15,Quarter,2010-03-17
