Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.37,2017-10-19,2017-11-30,Regular Cash,2017-12-15,Quarter,2017-12-01
0.37,2017-07-20,2017-09-14,Regular Cash,2017-10-02,Quarter,2017-09-15
0.37,2017-04-27,2017-06-13,Regular Cash,2017-07-03,Quarter,2017-06-15
0.37,2017-02-16,2017-03-13,Regular Cash,2017-04-03,Quarter,2017-03-15
0.35,2016-10-20,2016-11-29,Regular Cash,2016-12-15,Quarter,2016-12-01
0.35,2016-07-21,2016-09-13,Regular Cash,2016-10-03,Quarter,2016-09-15
0.35,2016-04-28,2016-06-13,Regular Cash,2016-07-01,Quarter,2016-06-15
0.35,2016-02-18,2016-03-11,Regular Cash,2016-04-01,Quarter,2016-03-15
0.33,2015-10-15,2015-11-27,Regular Cash,2015-12-15,Quarter,2015-12-01
0.33,2015-07-16,2015-09-11,Regular Cash,2015-10-01,Quarter,2015-09-15
0.33,2015-04-30,2015-06-11,Regular Cash,2015-07-01,Quarter,2015-06-15
0.33,2015-02-19,2015-03-12,Regular Cash,2015-04-01,Quarter,2015-03-16
0.305,2014-10-16,2014-11-26,Regular Cash,2014-12-15,Quarter,2014-12-01
0.305,2014-07-15,2014-09-11,Regular Cash,2014-10-01,Quarter,2014-09-15
0.305,2014-04-24,2014-06-12,Regular Cash,2014-07-01,Quarter,2014-06-16
0.305,2014-02-20,2014-03-12,Regular Cash,2014-04-01,Quarter,2014-03-14
0.28,2013-10-17,2013-11-27,Regular Cash,2013-12-16,Quarter,2013-12-02
0.28,2013-07-18,2013-09-12,Regular Cash,2013-10-01,Quarter,2013-09-16
0.28,2013-04-25,2013-06-12,Regular Cash,2013-07-01,Quarter,2013-06-14
0.28,2013-02-21,2013-03-13,Regular Cash,2013-04-01,Quarter,2013-03-15
0.255,2012-10-18,2012-11-28,Regular Cash,2012-12-17,Quarter,2012-11-30
0.255,2012-07-30,2012-09-12,Regular Cash,2012-10-01,Quarter,2012-09-14
2.0,2012-04-25,2012-08-13,Stock Split,2012-08-10,None,2012-07-27
0.255,2012-04-26,2012-06-13,Regular Cash,2012-07-01,Quarter,2012-06-15
0.255,2012-02-16,2012-03-13,Regular Cash,2012-04-01,Quarter,2012-03-15
0.235,2011-10-20,2011-11-29,Regular Cash,2011-12-15,Quarter,2011-12-01
0.235,2011-07-21,2011-09-13,Regular Cash,2011-10-01,Quarter,2011-09-15
0.235,2011-04-28,2011-06-13,Regular Cash,2011-07-01,Quarter,2011-06-15
0.235,2011-02-17,2011-03-11,Regular Cash,2011-04-01,Quarter,2011-03-15
0.22,2010-10-21,2010-11-29,Regular Cash,2010-12-15,Quarter,2010-12-01
0.22,2010-07-22,2010-09-13,Regular Cash,2010-10-01,Quarter,2010-09-15
0.22,2010-04-22,2010-06-11,Regular Cash,2010-07-01,Quarter,2010-06-15
0.22,2010-02-18,2010-03-11,Regular Cash,2010-04-01,Quarter,2010-03-15
