Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.83,2017-11-02,2017-11-10,Regular Cash,2017-11-29,Quarter,2017-11-13
0.83,2017-08-03,2017-08-10,Regular Cash,2017-08-30,Quarter,2017-08-14
0.83,2017-05-04,2017-05-11,Regular Cash,2017-05-31,Quarter,2017-05-15
0.83,2017-02-08,2017-02-16,Regular Cash,2017-03-08,Quarter,2017-02-21
0.78,2016-11-03,2016-11-09,Regular Cash,2016-11-30,Quarter,2016-11-14
0.78,2016-08-05,2016-08-12,Regular Cash,2016-08-31,Quarter,2016-08-16
0.78,2016-05-05,2016-05-12,Regular Cash,2016-06-01,Quarter,2016-05-16
0.78,2016-02-10,2016-02-18,Regular Cash,2016-03-09,Quarter,2016-02-22
0.73,2015-11-05,2015-11-12,Regular Cash,2015-12-02,Quarter,2015-11-16
0.73,2015-08-06,2015-08-13,Regular Cash,2015-09-01,Quarter,2015-08-17
0.73,2015-05-07,2015-05-14,Regular Cash,2015-06-03,Quarter,2015-05-18
0.73,2015-02-11,2015-02-19,Regular Cash,2015-03-10,Quarter,2015-02-23
0.67,2014-11-06,2014-11-13,Regular Cash,2014-12-03,Quarter,2014-11-17
0.67,2014-08-07,2014-08-14,Regular Cash,2014-09-03,Quarter,2014-08-18
0.67,2014-05-08,2014-05-15,Regular Cash,2014-06-04,Quarter,2014-05-19
0.67,2014-02-13,2014-02-20,Regular Cash,2014-03-11,Quarter,2014-02-24
0.62,2013-11-07,2013-11-14,Regular Cash,2013-12-04,Quarter,2013-11-18
0.62,2013-08-08,2013-08-15,Regular Cash,2013-09-04,Quarter,2013-08-19
0.62,2013-05-02,2013-05-09,Regular Cash,2013-05-29,Quarter,2013-05-13
0.62,2013-02-14,2013-02-21,Regular Cash,2013-03-12,Quarter,2013-02-25
0.57,2012-11-08,2012-11-15,Regular Cash,2012-12-05,Quarter,2012-11-19
0.57,2012-08-09,2012-08-16,Regular Cash,2012-09-05,Quarter,2012-08-20
0.57,2012-05-03,2012-05-10,Regular Cash,2012-05-30,Quarter,2012-05-14
0.57,2012-02-09,2012-02-16,Regular Cash,2012-03-07,Quarter,2012-02-21
0.52,2011-11-03,2011-11-09,Regular Cash,2011-11-30,Quarter,2011-11-14
0.52,2011-08-11,2011-08-18,Regular Cash,2011-09-07,Quarter,2011-08-22
0.52,2011-05-05,2011-05-12,Regular Cash,2011-06-01,Quarter,2011-05-16
0.52,2011-02-03,2011-02-10,Regular Cash,2011-03-02,Quarter,2011-02-14
0.47,2010-11-04,2010-11-10,Regular Cash,2010-12-01,Quarter,2010-11-15
0.47,2010-08-05,2010-08-12,Regular Cash,2010-09-01,Quarter,2010-08-16
0.47,2010-05-06,2010-05-13,Regular Cash,2010-06-02,Quarter,2010-05-17
0.47,2010-02-04,2010-02-11,Regular Cash,2010-03-03,Quarter,2010-02-16
