Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.3325,2017-10-19,2017-11-02,Regular Cash,2017-11-30,Quarter,2017-11-03
0.3325,2017-07-20,2017-08-02,Regular Cash,2017-08-31,Quarter,2017-08-04
0.3325,2017-04-20,2017-05-03,Regular Cash,2017-05-31,Quarter,2017-05-05
0.3325,2017-01-19,2017-02-01,Regular Cash,2017-02-28,Quarter,2017-02-03
0.31,2016-10-20,2016-11-02,Regular Cash,2016-11-30,Quarter,2016-11-04
0.31,2016-07-21,2016-08-03,Regular Cash,2016-08-31,Quarter,2016-08-05
0.31,2016-04-21,2016-05-04,Regular Cash,2016-05-31,Quarter,2016-05-06
0.31,2016-01-21,2016-02-03,Regular Cash,2016-02-29,Quarter,2016-02-05
0.29,2015-10-16,2015-11-04,Regular Cash,2015-11-30,Quarter,2015-11-06
0.29,2015-07-13,2015-08-05,Regular Cash,2015-08-31,Quarter,2015-08-07
0.29,2015-04-13,2015-05-06,Regular Cash,2015-05-29,Quarter,2015-05-08
0.29,2015-01-22,2015-02-04,Regular Cash,2015-02-27,Quarter,2015-02-06
0.27,2014-10-17,2014-11-05,Regular Cash,2014-11-26,Quarter,2014-11-07
0.27,2014-07-14,2014-07-30,Regular Cash,2014-08-29,Quarter,2014-08-01
0.27,2014-04-14,2014-04-30,Regular Cash,2014-05-30,Quarter,2014-05-02
0.27,2014-01-23,2014-02-05,Regular Cash,2014-02-28,Quarter,2014-02-07
0.255,2013-10-21,2013-10-30,Regular Cash,2013-11-27,Quarter,2013-11-01
0.255,2013-07-15,2013-07-31,Regular Cash,2013-08-30,Quarter,2013-08-02
0.255,2013-04-15,2013-05-01,Regular Cash,2013-05-31,Quarter,2013-05-03
0.255,2013-01-25,2013-02-06,Regular Cash,2013-02-28,Quarter,2013-02-08
0.24,2012-10-22,2012-10-31,Regular Cash,2012-11-30,Quarter,2012-11-02
0.24,2012-07-16,2012-08-01,Regular Cash,2012-08-31,Quarter,2012-08-03
0.24,2012-04-16,2012-05-02,Regular Cash,2012-05-31,Quarter,2012-05-04
0.24,2012-01-27,2012-02-08,Regular Cash,2012-02-29,Quarter,2012-02-10
0.21,2011-10-21,2011-11-02,Regular Cash,2011-11-30,Quarter,2011-11-04
0.21,2011-07-22,2011-08-03,Regular Cash,2011-08-31,Quarter,2011-08-05
0.21,2011-04-19,2011-05-04,Regular Cash,2011-05-31,Quarter,2011-05-06
0.21,2011-01-28,2011-02-03,Regular Cash,2011-02-28,Quarter,2011-02-07
0.21,2010-08-06,2010-11-03,Regular Cash,2010-11-30,Quarter,2010-11-05
0.15,2010-07-19,2010-08-04,Regular Cash,2010-08-31,Quarter,2010-08-06
0.15,2010-04-19,2010-05-05,Regular Cash,2010-05-28,Quarter,2010-05-07
0.15,2010-01-29,2010-02-04,Regular Cash,2010-02-26,Quarter,2010-02-08
