Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.89,2017-11-16,2017-11-29,Regular Cash,2017-12-14,Quarter,2017-11-30
0.89,2017-08-17,2017-08-29,Regular Cash,2017-09-14,Quarter,2017-08-31
0.89,2017-05-18,2017-05-30,Regular Cash,2017-06-15,Quarter,2017-06-01
0.89,2017-02-21,2017-03-07,Regular Cash,2017-03-23,Quarter,2017-03-09
0.69,2016-11-17,2016-11-29,Regular Cash,2016-12-15,Quarter,2016-12-01
0.69,2016-08-18,2016-08-30,Regular Cash,2016-09-15,Quarter,2016-09-01
0.69,2016-05-19,2016-05-31,Regular Cash,2016-06-16,Quarter,2016-06-02
0.69,2016-02-23,2016-03-08,Regular Cash,2016-03-24,Quarter,2016-03-10
0.59,2015-11-19,2015-12-01,Regular Cash,2015-12-17,Quarter,2015-12-03
0.59,2015-08-20,2015-09-01,Regular Cash,2015-09-17,Quarter,2015-09-03
0.59,2015-05-21,2015-06-02,Regular Cash,2015-06-18,Quarter,2015-06-04
0.59,2015-02-24,2015-03-10,Regular Cash,2015-03-26,Quarter,2015-03-12
0.47,2014-11-20,2014-12-02,Regular Cash,2014-12-18,Quarter,2014-12-04
0.47,2014-08-21,2014-09-02,Regular Cash,2014-09-18,Quarter,2014-09-04
0.47,2014-05-22,2014-06-03,Regular Cash,2014-06-19,Quarter,2014-06-05
0.47,2014-02-25,2014-03-11,Regular Cash,2014-03-27,Quarter,2014-03-13
0.39,2013-11-21,2013-12-03,Regular Cash,2013-12-19,Quarter,2013-12-05
0.39,2013-08-22,2013-09-03,Regular Cash,2013-09-19,Quarter,2013-09-05
0.39,2013-05-23,2013-06-04,Regular Cash,2013-06-20,Quarter,2013-06-06
0.39,2013-02-26,2013-03-12,Regular Cash,2013-03-28,Quarter,2013-03-14
0.29,2012-11-15,2012-11-27,Regular Cash,2012-12-13,Quarter,2012-11-29
0.29,2012-08-16,2012-08-28,Regular Cash,2012-09-13,Quarter,2012-08-30
0.29,2012-05-17,2012-05-29,Regular Cash,2012-06-14,Quarter,2012-05-31
0.29,2012-02-23,2012-03-06,Regular Cash,2012-03-22,Quarter,2012-03-08
0.29,2011-11-15,2011-11-29,Regular Cash,2011-12-15,Quarter,2011-12-01
0.25,2011-08-18,2011-08-30,Regular Cash,2011-09-15,Quarter,2011-09-01
0.25,2011-06-01,2011-06-14,Regular Cash,2011-06-30,Quarter,2011-06-16
0.25,2011-02-22,2011-03-08,Regular Cash,2011-03-24,Quarter,2011-03-10
0.23625,2010-11-18,2010-11-30,Regular Cash,2010-12-16,Quarter,2010-12-02
0.23625,2010-08-19,2010-08-31,Regular Cash,2010-09-16,Quarter,2010-09-02
0.23625,2010-05-20,2010-06-01,Regular Cash,2010-06-17,Quarter,2010-06-03
0.23625,2010-02-23,2010-03-09,Regular Cash,2010-03-25,Quarter,2010-03-11
