Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.7,2017-10-11,2017-11-16,Regular Cash,2017-12-10,Quarter,2017-11-17
0.7,2017-06-14,2017-08-16,Regular Cash,2017-09-10,Quarter,2017-08-18
0.66,2017-04-24,2017-05-17,Regular Cash,2017-06-10,Quarter,2017-05-19
0.66,2017-02-06,2017-02-15,Regular Cash,2017-03-10,Quarter,2017-02-17
0.66,2016-10-12,2016-11-16,Regular Cash,2016-12-10,Quarter,2016-11-18
0.66,2016-06-08,2016-08-17,Regular Cash,2016-09-10,Quarter,2016-08-19
0.66,2016-04-25,2016-05-18,Regular Cash,2016-06-10,Quarter,2016-05-20
0.64,2016-02-08,2016-02-17,Regular Cash,2016-03-10,Quarter,2016-02-19
0.64,2015-10-14,2015-11-10,Regular Cash,2015-12-10,Quarter,2015-11-13
0.64,2015-06-10,2015-08-12,Regular Cash,2015-09-10,Quarter,2015-08-14
0.64,2015-04-27,2015-05-13,Regular Cash,2015-06-10,Quarter,2015-05-15
0.64,2015-02-02,2015-02-11,Regular Cash,2015-03-10,Quarter,2015-02-13
0.59,2014-10-08,2014-11-12,Regular Cash,2014-12-10,Quarter,2014-11-14
0.59,2014-06-11,2014-08-13,Regular Cash,2014-09-10,Quarter,2014-08-15
0.59,2014-04-28,2014-05-14,Regular Cash,2014-06-10,Quarter,2014-05-16
0.59,2014-02-03,2014-02-12,Regular Cash,2014-03-10,Quarter,2014-02-14
0.59,2013-10-09,2013-11-13,Regular Cash,2013-12-10,Quarter,2013-11-15
0.535,2013-06-12,2013-08-14,Regular Cash,2013-09-10,Quarter,2013-08-16
0.535,2013-04-29,2013-05-15,Regular Cash,2013-06-10,Quarter,2013-05-17
0.535,2013-02-04,2013-02-13,Regular Cash,2013-03-10,Quarter,2013-02-15
0.535,2012-10-10,2012-11-14,Regular Cash,2012-12-10,Quarter,2012-11-16
0.535,2012-06-13,2012-08-15,Regular Cash,2012-09-10,Quarter,2012-08-17
0.48,2012-04-11,2012-05-16,Regular Cash,2012-06-10,Quarter,2012-05-18
0.48,2012-02-06,2012-02-15,Regular Cash,2012-03-10,Quarter,2012-02-17
0.48,2011-10-12,2011-11-16,Regular Cash,2011-12-10,Quarter,2011-11-18
0.48,2011-06-08,2011-08-17,Regular Cash,2011-09-10,Quarter,2011-08-19
0.48,2011-04-13,2011-05-18,Regular Cash,2011-06-10,Quarter,2011-05-20
0.425,2011-02-07,2011-02-16,Regular Cash,2011-03-10,Quarter,2011-02-18
0.425,2010-10-13,2010-11-17,Regular Cash,2010-12-10,Quarter,2010-11-19
0.425,2010-06-09,2010-08-18,Regular Cash,2010-09-10,Quarter,2010-08-20
0.425,2010-04-14,2010-05-12,Regular Cash,2010-06-10,Quarter,2010-05-14
0.425,2010-02-08,2010-02-17,Regular Cash,2010-03-10,Quarter,2010-02-19
