Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.63,2017-11-02,2017-11-10,Regular Cash,2017-11-16,Quarter,2017-11-13
0.63,2017-08-01,2017-08-10,Regular Cash,2017-08-17,Quarter,2017-08-14
0.63,2017-05-02,2017-05-11,Regular Cash,2017-05-18,Quarter,2017-05-15
0.57,2017-01-31,2017-02-09,Regular Cash,2017-02-16,Quarter,2017-02-13
0.57,2016-10-25,2016-11-03,Regular Cash,2016-11-10,Quarter,2016-11-07
0.57,2016-07-26,2016-08-04,Regular Cash,2016-08-11,Quarter,2016-08-08
0.57,2016-04-26,2016-05-05,Regular Cash,2016-05-12,Quarter,2016-05-09
0.52,2016-01-26,2016-02-04,Regular Cash,2016-02-11,Quarter,2016-02-08
0.52,2015-10-27,2015-11-05,Regular Cash,2015-11-12,Quarter,2015-11-09
0.52,2015-07-21,2015-08-06,Regular Cash,2015-08-13,Quarter,2015-08-10
0.52,2015-04-27,2015-05-07,Regular Cash,2015-05-14,Quarter,2015-05-11
0.47,2015-01-27,2015-02-05,Regular Cash,2015-02-12,Quarter,2015-02-09
0.47,2014-10-20,2014-11-06,Regular Cash,2014-11-13,Quarter,2014-11-10
0.47,2014-07-22,2014-08-07,Regular Cash,2014-08-14,Quarter,2014-08-11
7.0,2014-04-23,2014-06-09,Stock Split,2014-06-06,None,2014-06-02
0.47,2014-04-23,2014-05-08,Regular Cash,2014-05-15,Quarter,2014-05-12
0.435714,2014-01-27,2014-02-06,Regular Cash,2014-02-13,Quarter,2014-02-10
0.435714,2013-10-28,2013-11-06,Regular Cash,2013-11-14,Quarter,2013-11-11
0.435714,2013-07-23,2013-08-08,Regular Cash,2013-08-15,Quarter,2013-08-12
0.435714,2013-04-23,2013-05-09,Regular Cash,2013-05-16,Quarter,2013-05-13
0.378571,2013-01-23,2013-02-07,Regular Cash,2013-02-14,Quarter,2013-02-11
0.378571,2012-10-25,2012-11-07,Regular Cash,2012-11-15,Quarter,2012-11-12
0.378571,2012-07-24,2012-08-09,Regular Cash,2012-08-16,Quarter,2012-08-13
