Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.07018,2016-09-15,2016-09-19,Special Cash,,None,2016-09-16
0.22,2016-08-01,2016-08-17,Regular Cash,2016-09-12,Quarter,2016-08-19
0.22,2016-04-25,2016-06-01,Regular Cash,2016-06-20,Quarter,2016-06-03
0.22,2016-02-16,2016-02-24,Regular Cash,2016-03-14,Quarter,2016-02-26
0.21,2015-11-03,2015-11-18,Regular Cash,2015-12-14,Quarter,2015-11-20
0.21,2015-08-03,2015-08-19,Regular Cash,2015-09-14,Quarter,2015-08-21
0.21,2015-05-27,2015-06-03,Regular Cash,2015-06-22,Quarter,2015-06-05
0.21,2015-02-18,2015-02-26,Regular Cash,2015-03-16,Quarter,2015-03-02
0.19,2014-10-28,2014-11-12,Regular Cash,2014-12-08,Quarter,2014-11-14
0.19,2014-07-29,2014-08-13,Regular Cash,2014-09-08,Quarter,2014-08-15
0.19,2014-05-23,2014-06-04,Regular Cash,2014-06-23,Quarter,2014-06-06
0.18,2014-02-11,2014-02-19,Regular Cash,2014-03-10,Quarter,2014-02-21
0.18,2013-10-29,2013-11-13,Regular Cash,2013-12-09,Quarter,2013-11-15
0.18,2013-07-30,2013-08-14,Regular Cash,2013-09-09,Quarter,2013-08-16
0.18,2013-05-10,2013-05-22,Regular Cash,2013-06-10,Quarter,2013-05-24
0.17,2013-02-12,2013-02-20,Regular Cash,2013-03-11,Quarter,2013-02-22
0.17,2012-10-23,2012-11-14,Regular Cash,2012-12-10,Quarter,2012-11-16
0.17,2012-08-07,2012-08-15,Regular Cash,2012-09-10,Quarter,2012-08-17
0.1625,2012-05-10,2012-05-23,Regular Cash,2012-06-11,Quarter,2012-05-25
0.1625,2012-02-10,2012-02-22,Regular Cash,2012-03-12,Quarter,2012-02-24
0.1625,2011-11-01,2011-11-16,Regular Cash,2011-12-12,Quarter,2011-11-18
0.1525,2011-08-09,2011-08-17,Regular Cash,2011-09-12,Quarter,2011-08-19
0.1525,2011-05-10,2011-05-18,Regular Cash,2011-06-13,Quarter,2011-05-20
0.1525,2011-02-18,2011-03-02,Regular Cash,2011-03-21,Quarter,2011-03-04
0.14,2010-10-26,2010-11-17,Regular Cash,2010-12-13,Quarter,2010-11-19
0.14,2010-08-10,2010-08-18,Regular Cash,2010-09-13,Quarter,2010-08-20
1.0,2010-05-18,2010-07-01,Spinoff,2010-06-30,None,2010-06-18
0.13,2010-05-18,2010-05-26,Regular Cash,2010-06-14,Quarter,2010-05-28
0.13,2010-02-09,2010-02-17,Regular Cash,2010-03-15,Quarter,2010-02-19
