Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.38,2017-12-01,2017-12-28,Regular Cash,2018-02-09,Quarter,2017-12-29
0.3775,2017-09-14,2017-09-28,Regular Cash,2017-11-09,Quarter,2017-09-29
0.3775,2017-06-06,2017-06-28,Regular Cash,2017-08-11,Quarter,2017-06-30
0.3775,2017-02-21,2017-03-29,Regular Cash,2017-05-11,Quarter,2017-03-31
0.3775,2016-11-30,2016-12-28,Regular Cash,2017-02-10,Quarter,2016-12-30
0.375,2016-09-15,2016-09-28,Regular Cash,2016-11-10,Quarter,2016-09-30
0.375,2016-06-06,2016-06-28,Regular Cash,2016-08-11,Quarter,2016-06-30
0.375,2016-02-23,2016-03-29,Regular Cash,2016-05-11,Quarter,2016-03-31
0.375,2015-12-01,2015-12-29,Regular Cash,2016-02-11,Quarter,2015-12-31
0.3725,2015-09-02,2015-09-28,Regular Cash,2015-11-10,Quarter,2015-09-30
0.3725,2015-06-05,2015-06-26,Regular Cash,2015-08-11,Quarter,2015-06-30
0.3725,2015-02-17,2015-03-27,Regular Cash,2015-05-11,Quarter,2015-03-31
0.3725,2014-12-03,2014-12-29,Regular Cash,2015-02-11,Quarter,2014-12-31
0.37,2014-09-10,2014-09-26,Regular Cash,2014-11-10,Quarter,2014-09-30
0.37,2014-06-05,2014-06-26,Regular Cash,2014-08-11,Quarter,2014-06-30
0.37,2014-02-18,2014-03-27,Regular Cash,2014-05-12,Quarter,2014-03-31
0.37,2013-12-04,2013-12-27,Regular Cash,2014-02-11,Quarter,2013-12-31
0.3675,2013-09-04,2013-09-25,Regular Cash,2013-11-08,Quarter,2013-09-27
0.3675,2013-06-06,2013-06-26,Regular Cash,2013-08-09,Quarter,2013-06-28
0.3675,2013-02-15,2013-03-26,Regular Cash,2013-05-10,Quarter,2013-03-28
0.3675,2012-12-05,2012-12-27,Regular Cash,2013-02-11,Quarter,2012-12-31
0.365,2012-09-11,2012-09-26,Regular Cash,2012-11-09,Quarter,2012-09-28
0.365,2012-06-05,2012-06-27,Regular Cash,2012-08-10,Quarter,2012-06-29
0.365,2012-02-15,2012-03-28,Regular Cash,2012-05-11,Quarter,2012-03-30
0.365,2011-12-14,2011-12-28,Regular Cash,2012-02-10,Quarter,2011-12-30
0.3625,2011-09-07,2011-09-28,Regular Cash,2011-11-11,Quarter,2011-09-30
0.3625,2011-06-07,2011-06-28,Regular Cash,2011-08-11,Quarter,2011-06-30
0.3625,2011-02-16,2011-03-29,Regular Cash,2011-05-11,Quarter,2011-03-31
0.3625,2010-12-08,2010-12-29,Regular Cash,2011-02-11,Quarter,2010-12-31
0.36,2010-09-08,2010-09-28,Regular Cash,2010-11-11,Quarter,2010-09-30
0.36,2010-06-03,2010-06-28,Regular Cash,2010-08-11,Quarter,2010-06-30
0.36,2010-02-24,2010-03-29,Regular Cash,2010-05-12,Quarter,2010-03-31
