Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.15,2017-11-09,2017-11-22,Regular Cash,2017-12-15,Quarter,2017-11-24
0.14,2017-08-10,2017-08-22,Regular Cash,2017-09-18,Quarter,2017-08-24
0.14,2017-05-09,2017-05-19,Regular Cash,2017-06-14,Quarter,2017-05-23
0.14,2017-02-09,2017-02-22,Regular Cash,2017-03-17,Quarter,2017-02-24
0.14,2016-11-10,2016-11-23,Regular Cash,2016-12-19,Quarter,2016-11-28
0.115,2016-08-11,2016-08-23,Regular Cash,2016-09-16,Quarter,2016-08-25
0.115,2016-05-12,2016-05-24,Regular Cash,2016-06-20,Quarter,2016-05-26
0.115,2016-02-17,2016-02-29,Regular Cash,2016-03-23,Quarter,2016-03-02
0.115,2015-11-05,2015-11-18,Regular Cash,2015-12-14,Quarter,2015-11-20
0.0975,2015-08-06,2015-08-18,Regular Cash,2015-09-11,Quarter,2015-08-20
0.0975,2015-05-07,2015-05-19,Regular Cash,2015-06-12,Quarter,2015-05-21
0.085,2015-02-11,2015-02-24,Regular Cash,2015-03-19,Quarter,2015-02-26
0.085,2014-11-06,2014-11-19,Regular Cash,2014-12-15,Quarter,2014-11-21
0.085,2014-08-07,2014-08-19,Regular Cash,2014-09-12,Quarter,2014-08-21
0.085,2014-05-08,2014-05-20,Regular Cash,2014-06-13,Quarter,2014-05-22
0.085,2014-02-12,2014-02-25,Regular Cash,2014-03-20,Quarter,2014-02-27
0.085,2013-11-07,2013-11-19,Regular Cash,2013-12-13,Quarter,2013-11-21
0.075,2013-08-08,2013-08-20,Regular Cash,2013-09-13,Quarter,2013-08-22
0.075,2013-05-09,2013-05-21,Regular Cash,2013-06-14,Quarter,2013-05-23
0.075,2013-02-13,2013-02-26,Regular Cash,2013-03-21,Quarter,2013-02-28
0.075,2012-11-08,2012-11-20,Regular Cash,2012-12-14,Quarter,2012-11-23
