Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.15,2017-10-25,2017-11-22,Regular Cash,2017-12-08,Quarter,2017-11-24
0.15,2017-07-26,2017-08-23,Regular Cash,2017-09-08,Quarter,2017-08-25
0.15,2017-04-26,2017-05-24,Regular Cash,2017-06-09,Quarter,2017-05-26
0.15,2017-02-14,2017-02-22,Regular Cash,2017-03-10,Quarter,2017-02-24
0.12,2016-10-26,2016-11-16,Regular Cash,2016-12-02,Quarter,2016-11-18
0.12,2016-07-27,2016-08-17,Regular Cash,2016-09-02,Quarter,2016-08-19
0.12,2016-04-26,2016-05-18,Regular Cash,2016-06-03,Quarter,2016-05-20
0.12,2016-02-11,2016-02-17,Regular Cash,2016-03-04,Quarter,2016-02-19
0.11,2015-10-28,2015-11-18,Regular Cash,2015-12-04,Quarter,2015-11-20
0.11,2015-07-24,2015-08-19,Regular Cash,2015-09-04,Quarter,2015-08-21
0.11,2015-04-24,2015-05-20,Regular Cash,2015-06-05,Quarter,2015-05-22
0.11,2015-02-06,2015-02-18,Regular Cash,2015-03-06,Quarter,2015-02-20
0.1,2014-10-24,2014-11-14,Regular Cash,2014-12-05,Quarter,2014-11-18
0.1,2014-07-24,2014-08-15,Regular Cash,2014-09-05,Quarter,2014-08-19
0.1,2014-04-25,2014-05-16,Regular Cash,2014-06-06,Quarter,2014-05-20
0.1,2014-02-07,2014-02-14,Regular Cash,2014-03-07,Quarter,2014-02-19
0.09,2013-10-24,2013-11-14,Regular Cash,2013-12-06,Quarter,2013-11-18
0.09,2013-07-25,2013-08-15,Regular Cash,2013-09-06,Quarter,2013-08-19
0.09,2013-04-26,2013-05-16,Regular Cash,2013-06-07,Quarter,2013-05-20
0.09,2013-02-07,2013-02-14,Regular Cash,2013-03-08,Quarter,2013-02-19
0.07,2012-10-25,2012-11-15,Regular Cash,2012-12-07,Quarter,2012-11-19
0.07,2012-07-26,2012-08-16,Regular Cash,2012-09-07,Quarter,2012-08-20
0.07,2012-04-27,2012-05-17,Regular Cash,2012-06-08,Quarter,2012-05-21
0.07,2012-02-10,2012-02-16,Regular Cash,2012-03-09,Quarter,2012-02-21
0.06,2011-10-20,2011-11-17,Regular Cash,2011-12-09,Quarter,2011-11-21
0.06,2011-07-22,2011-08-18,Regular Cash,2011-09-09,Quarter,2011-08-22
0.06,2011-04-29,2011-05-18,Regular Cash,2011-06-10,Quarter,2011-05-20
0.06,2011-02-09,2011-02-17,Regular Cash,2011-03-10,Quarter,2011-02-22
