Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.37,2018-01-16,2018-01-30,Regular Cash,2018-02-27,Quarter,2018-01-31
0.32,2017-10-10,2017-10-24,Regular Cash,2017-11-22,Quarter,2017-10-25
0.32,2017-07-11,2017-07-24,Regular Cash,2017-08-23,Quarter,2017-07-26
0.32,2017-04-11,2017-04-24,Regular Cash,2017-05-24,Quarter,2017-04-26
0.32,2017-01-17,2017-01-30,Regular Cash,2017-02-28,Quarter,2017-02-01
0.3,2016-10-10,2016-10-21,Regular Cash,2016-11-22,Quarter,2016-10-25
0.3,2016-07-11,2016-07-22,Regular Cash,2016-08-23,Quarter,2016-07-26
0.3,2016-04-11,2016-04-22,Regular Cash,2016-05-24,Quarter,2016-04-26
0.3,2016-01-14,2016-01-27,Regular Cash,2016-02-26,Quarter,2016-01-29
0.28,2015-10-12,2015-10-23,Regular Cash,2015-11-24,Quarter,2015-10-27
0.28,2015-07-13,2015-07-24,Regular Cash,2015-08-25,Quarter,2015-07-28
0.28,2015-04-13,2015-04-24,Regular Cash,2015-05-26,Quarter,2015-04-28
0.28,2015-01-14,2015-01-28,Regular Cash,2015-02-27,Quarter,2015-01-30
0.25,2014-10-09,2014-10-22,Regular Cash,2014-11-21,Quarter,2014-10-24
0.25,2014-07-10,2014-07-23,Regular Cash,2014-08-22,Quarter,2014-07-25
0.25,2014-04-10,2014-04-23,Regular Cash,2014-05-23,Quarter,2014-04-25
0.25,2014-01-14,2014-01-29,Regular Cash,2014-02-28,Quarter,2014-01-31
0.25,2013-10-08,2013-10-23,Regular Cash,2013-11-22,Quarter,2013-10-25
0.25,2013-07-09,2013-07-24,Regular Cash,2013-08-23,Quarter,2013-07-26
0.2,2013-04-10,2013-04-30,Regular Cash,2013-05-30,Quarter,2013-05-02
0.1,2013-01-16,2013-01-30,Regular Cash,2013-03-01,Quarter,2013-02-01
0.5,2012-11-20,2012-12-05,Special Cash,2012-12-21,None,2012-12-07
0.21,2012-10-10,2012-10-25,Regular Cash,2012-11-26,Quarter,2012-10-29
0.19,2012-07-11,2012-07-25,Regular Cash,2012-08-24,Quarter,2012-07-27
0.17,2012-04-17,2012-04-30,Regular Cash,2012-05-30,Quarter,2012-05-02
0.17,2012-01-17,2012-01-30,Regular Cash,2012-02-29,Quarter,2012-02-01
0.14,2011-10-12,2011-10-24,Regular Cash,2011-11-22,Quarter,2011-10-26
0.13,2011-07-11,2011-07-21,Regular Cash,2011-08-22,Quarter,2011-07-25
2.0,2011-04-19,2011-05-23,Stock Split,2011-05-20,None,2011-05-02
0.13,2011-04-11,2011-04-13,Regular Cash,2011-04-28,Semi-Anl,2011-04-12
0.25,2011-01-17,2011-02-11,Regular Cash,2011-02-25,Semi-Anl,2011-02-15
0.21,2010-11-18,2010-11-22,Special Cash,2010-12-06,None,2010-11-24
0.21,2010-07-12,2010-08-18,Regular Cash,2010-09-03,Semi-Anl,2010-08-20
0.2,2010-01-18,2010-02-10,Regular Cash,2010-02-26,Semi-Anl,2010-02-15
