Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.59,2017-11-01,2017-11-14,Regular Cash,2017-12-01,Quarter,2017-11-15
0.59,2017-08-03,2017-08-11,Regular Cash,2017-09-01,Quarter,2017-08-15
0.54,2017-05-04,2017-05-11,Regular Cash,2017-06-01,Quarter,2017-05-15
0.54,2017-02-02,2017-02-13,Regular Cash,2017-03-01,Quarter,2017-02-15
0.54,2016-10-05,2016-11-10,Regular Cash,2016-12-01,Quarter,2016-11-15
0.52,2016-08-04,2016-08-11,Regular Cash,2016-09-01,Quarter,2016-08-15
0.52,2016-05-05,2016-05-12,Regular Cash,2016-06-01,Quarter,2016-05-16
0.52,2016-02-04,2016-02-11,Regular Cash,2016-03-01,Quarter,2016-02-16
0.52,2015-11-05,2015-11-12,Regular Cash,2015-12-01,Quarter,2015-11-16
0.52,2015-07-14,2015-08-13,Regular Cash,2015-09-01,Quarter,2015-08-17
0.5,2015-05-07,2015-05-14,Regular Cash,2015-06-01,Quarter,2015-05-18
0.5,2015-02-05,2015-02-12,Regular Cash,2015-03-02,Quarter,2015-02-17
16.5,2014-10-23,2014-11-26,Special Cash,2014-12-09,None,2014-12-01
0.5,2014-11-06,2014-11-13,Regular Cash,2014-12-01,Quarter,2014-11-17
0.5,2014-07-08,2014-08-14,Regular Cash,2014-09-02,Quarter,2014-08-18
0.45,2014-05-08,2014-05-15,Regular Cash,2014-06-02,Quarter,2014-05-19
0.45,2014-02-06,2014-02-13,Regular Cash,2014-03-03,Quarter,2014-02-18
0.45,2013-11-07,2013-11-14,Regular Cash,2013-12-02,Quarter,2013-11-18
0.45,2013-07-09,2013-08-14,Regular Cash,2013-09-03,Quarter,2013-08-16
0.4,2013-05-02,2013-05-09,Regular Cash,2013-06-03,Quarter,2013-05-13
0.4,2013-02-07,2013-02-14,Regular Cash,2013-03-01,Quarter,2013-02-19
0.4,2012-11-08,2012-11-15,Regular Cash,2012-12-03,Quarter,2012-11-19
0.4,2012-07-10,2012-08-09,Regular Cash,2012-09-04,Quarter,2012-08-13
0.35,2012-05-03,2012-05-10,Regular Cash,2012-06-01,Quarter,2012-05-14
0.35,2012-02-09,2012-02-16,Regular Cash,2012-03-01,Quarter,2012-02-21
0.35,2011-11-03,2011-11-09,Regular Cash,2011-12-01,Quarter,2011-11-14
0.35,2011-07-12,2011-08-11,Regular Cash,2011-09-01,Quarter,2011-08-15
0.25,2011-05-05,2011-05-12,Regular Cash,2011-06-01,Quarter,2011-05-16
0.25,2011-02-11,2011-02-17,Regular Cash,2011-03-01,Quarter,2011-02-22
0.25,2010-11-04,2010-11-10,Regular Cash,2010-12-01,Quarter,2010-11-15
0.25,2010-07-13,2010-08-12,Regular Cash,2010-09-01,Quarter,2010-08-16
0.15,2010-05-06,2010-05-13,Regular Cash,2010-06-01,Quarter,2010-05-17
0.15,2010-02-04,2010-02-11,Regular Cash,2010-03-01,Quarter,2010-02-16
