Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.47,2017-11-03,2017-11-29,Regular Cash,2017-12-15,Quarter,2017-11-30
0.47,2017-08-04,2017-08-29,Regular Cash,2017-09-15,Quarter,2017-08-31
0.44,2017-05-05,2017-05-26,Regular Cash,2017-06-15,Quarter,2017-05-31
0.44,2017-02-10,2017-02-24,Regular Cash,2017-03-15,Quarter,2017-02-28
0.44,2016-11-04,2016-11-28,Regular Cash,2016-12-15,Quarter,2016-11-30
0.44,2016-08-05,2016-08-29,Regular Cash,2016-09-15,Quarter,2016-08-31
0.42,2016-05-05,2016-05-26,Regular Cash,2016-06-15,Quarter,2016-05-31
0.42,2016-02-11,2016-02-25,Regular Cash,2016-03-15,Quarter,2016-02-29
0.42,2015-11-05,2015-11-25,Regular Cash,2015-12-15,Quarter,2015-11-30
0.42,2015-08-06,2015-08-27,Regular Cash,2015-09-15,Quarter,2015-08-31
0.4,2015-05-07,2015-05-27,Regular Cash,2015-06-15,Quarter,2015-05-29
0.4,2015-02-12,2015-02-25,Regular Cash,2015-03-16,Quarter,2015-02-27
0.4,2014-11-06,2014-11-25,Regular Cash,2014-12-15,Quarter,2014-11-28
0.4,2014-08-07,2014-08-27,Regular Cash,2014-09-15,Quarter,2014-08-29
0.375,2014-05-01,2014-05-28,Regular Cash,2014-06-16,Quarter,2014-05-30
0.375,2014-02-13,2014-03-12,Regular Cash,2014-03-31,Quarter,2014-03-14
0.5,2013-05-23,2014-03-03,Spinoff,2014-02-28,None,2014-02-19
0.375,2013-11-07,2013-11-26,Regular Cash,2013-12-16,Quarter,2013-11-29
0.375,2013-08-01,2013-08-28,Regular Cash,2013-09-16,Quarter,2013-08-30
0.35,2013-05-02,2013-05-29,Regular Cash,2013-06-15,Quarter,2013-05-31
0.35,2013-02-14,2013-02-26,Regular Cash,2013-03-15,Quarter,2013-02-28
0.35,2012-11-01,2012-11-28,Regular Cash,2012-12-15,Quarter,2012-11-30
0.35,2012-08-02,2012-08-29,Regular Cash,2012-09-15,Quarter,2012-08-31
0.315,2012-05-03,2012-05-29,Regular Cash,2012-06-15,Quarter,2012-05-31
0.315,2012-02-09,2012-02-27,Regular Cash,2012-03-15,Quarter,2012-02-29
0.315,2011-11-04,2011-11-28,Regular Cash,2011-12-15,Quarter,2011-11-30
0.315,2011-08-04,2011-08-29,Regular Cash,2011-09-15,Quarter,2011-08-31
0.275,2011-05-06,2011-05-26,Regular Cash,2011-06-15,Quarter,2011-05-31
0.275,2011-02-10,2011-02-24,Regular Cash,2011-03-15,Quarter,2011-02-28
0.275,2010-11-04,2010-11-26,Regular Cash,2010-12-15,Quarter,2010-11-30
0.275,2010-08-05,2010-08-27,Regular Cash,2010-09-15,Quarter,2010-08-31
0.26,2010-05-06,2010-05-26,Regular Cash,2010-06-15,Quarter,2010-05-31
0.26,2010-02-11,2010-02-24,Regular Cash,2010-03-15,Quarter,2010-02-28
