Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.165,2017-12-12,2017-12-28,Regular Cash,2018-01-18,Quarter,2017-12-29
0.165,2017-07-21,2017-09-28,Regular Cash,2017-10-19,Quarter,2017-09-29
0.165,2017-04-25,2017-06-28,Regular Cash,2017-07-20,Quarter,2017-06-30
0.165,2017-02-28,2017-03-29,Regular Cash,2017-04-20,Quarter,2017-03-31
0.165,2016-12-15,2016-12-28,Regular Cash,2017-01-19,Quarter,2016-12-30
0.165,2016-07-20,2016-09-28,Regular Cash,2016-10-20,Quarter,2016-09-30
0.165,2016-04-26,2016-06-28,Regular Cash,2016-07-21,Quarter,2016-06-30
0.165,2016-02-26,2016-03-29,Regular Cash,2016-04-21,Quarter,2016-03-31
0.165,2015-12-10,2015-12-29,Regular Cash,2016-01-21,Quarter,2015-12-31
0.165,2015-07-21,2015-09-28,Regular Cash,2015-10-15,Quarter,2015-09-30
0.165,2015-04-28,2015-06-26,Regular Cash,2015-07-16,Quarter,2015-06-30
0.165,2015-03-02,2015-03-27,Regular Cash,2015-04-16,Quarter,2015-03-31
0.15,2014-12-11,2014-12-29,Regular Cash,2015-01-15,Quarter,2014-12-31
0.15,2014-07-22,2014-09-26,Regular Cash,2014-10-16,Quarter,2014-09-30
0.15,2014-04-29,2014-06-26,Regular Cash,2014-07-17,Quarter,2014-06-30
0.15,2014-02-18,2014-03-27,Regular Cash,2014-04-17,Quarter,2014-03-31
0.135,2013-12-13,2013-12-27,Regular Cash,2014-01-16,Quarter,2013-12-31
0.135,2013-07-12,2013-09-26,Regular Cash,2013-10-17,Quarter,2013-09-30
0.135,2013-04-23,2013-06-26,Regular Cash,2013-07-18,Quarter,2013-06-28
0.135,2013-02-18,2013-03-26,Regular Cash,2013-04-18,Quarter,2013-03-28
0.135,2012-12-11,2012-12-27,Regular Cash,2013-01-17,Quarter,2012-12-31
0.09,2012-07-23,2012-09-26,Regular Cash,2012-10-18,Quarter,2012-09-28
0.09,2012-04-24,2012-06-27,Regular Cash,2012-07-19,Quarter,2012-06-29
2.0,2012-04-24,2012-05-25,Stock Split,2012-05-24,None,2012-05-11
0.09,2012-02-17,2012-03-28,Regular Cash,2012-04-19,Quarter,2012-03-30
0.075,2011-12-16,2011-12-28,Regular Cash,2012-01-19,Quarter,2011-12-30
0.075,2011-07-22,2011-09-28,Regular Cash,2011-10-20,Quarter,2011-09-30
0.075,2011-04-26,2011-06-28,Regular Cash,2011-07-21,Quarter,2011-06-30
0.075,2011-02-18,2011-03-29,Regular Cash,2011-04-21,Quarter,2011-03-31
0.0625,2010-12-17,2010-12-29,Regular Cash,2011-01-20,Quarter,2010-12-31
0.0625,2010-07-23,2010-09-28,Regular Cash,2010-10-21,Quarter,2010-09-30
0.0625,2010-04-27,2010-06-28,Regular Cash,2010-07-15,Quarter,2010-06-30
0.0625,2010-02-19,2010-03-29,Regular Cash,2010-04-15,Quarter,2010-03-31
