Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.255,2017-11-09,2017-11-29,Regular Cash,2017-12-12,Quarter,2017-11-30
0.255,2017-08-09,2017-08-22,Regular Cash,2017-09-12,Quarter,2017-08-24
0.255,2017-05-09,2017-05-23,Regular Cash,2017-06-13,Quarter,2017-05-25
0.255,2017-02-01,2017-02-14,Regular Cash,2017-03-14,Quarter,2017-02-16
0.255,2016-11-02,2016-11-15,Regular Cash,2016-12-06,Quarter,2016-11-17
0.255,2016-08-03,2016-08-23,Regular Cash,2016-09-13,Quarter,2016-08-25
0.255,2016-05-04,2016-05-24,Regular Cash,2016-06-14,Quarter,2016-05-26
0.25,2016-02-03,2016-02-16,Regular Cash,2016-03-15,Quarter,2016-02-18
1.0,2015-12-01,2015-12-01,Poison Pill Rights,,None,2015-12-11
0.25,2015-11-05,2015-11-17,Regular Cash,2015-12-08,Quarter,2015-11-19
0.25,2015-08-06,2015-08-25,Regular Cash,2015-09-15,Quarter,2015-08-27
0.25,2015-05-05,2015-05-26,Regular Cash,2015-06-16,Quarter,2015-05-28
0.25,2015-02-05,2015-02-17,Regular Cash,2015-03-17,Quarter,2015-02-19
0.25,2014-11-06,2014-11-18,Regular Cash,2014-12-09,Quarter,2014-11-20
0.25,2014-07-31,2014-08-19,Regular Cash,2014-09-09,Quarter,2014-08-21
0.25,2014-05-15,2014-05-27,Regular Cash,2014-06-17,Quarter,2014-05-29
0.25,2014-02-04,2014-02-18,Regular Cash,2014-03-18,Quarter,2014-02-20
0.25,2013-11-06,2013-11-19,Regular Cash,2013-12-10,Quarter,2013-11-21
0.25,2013-08-01,2013-08-20,Regular Cash,2013-09-10,Quarter,2013-08-22
0.25,2013-05-09,2013-05-21,Regular Cash,2013-06-11,Quarter,2013-05-23
0.25,2013-02-07,2013-02-19,Regular Cash,2013-03-19,Quarter,2013-02-21
0.25,2012-11-07,2012-11-16,Regular Cash,2012-12-11,Quarter,2012-11-20
1.0,2012-11-08,2012-11-08,Poison Pill Rights,2012-12-03,None,2012-11-19
0.25,2012-08-02,2012-08-10,Regular Cash,2012-09-11,Quarter,2012-08-14
0.25,2012-05-08,2012-05-18,Regular Cash,2012-06-12,Quarter,2012-05-22
0.25,2012-01-23,2012-02-10,Regular Cash,2012-03-13,Quarter,2012-02-14
0.05,2011-11-09,2011-11-18,Regular Cash,2011-12-14,Quarter,2011-11-22
0.05,2011-08-03,2011-08-12,Regular Cash,2011-09-14,Quarter,2011-08-16
0.05,2011-05-12,2011-05-19,Regular Cash,2011-06-16,Quarter,2011-05-23
0.04,2011-02-02,2011-02-10,Regular Cash,2011-03-14,Quarter,2011-02-14
0.04,2010-12-02,2010-12-09,Regular Cash,2010-12-22,Quarter,2010-12-13
0.04,2010-07-28,2010-08-05,Regular Cash,2010-08-19,Quarter,2010-08-09
0.04,2010-05-12,2010-05-26,Regular Cash,2010-06-16,Quarter,2010-05-31
0.04,2010-02-04,2010-02-11,Regular Cash,2010-03-16,Quarter,2010-02-16
