Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.18,2017-11-21,2017-12-08,Regular Cash,2018-01-01,Quarter,2017-12-11
5.6796,2016-07-08,2017-11-17,Split-Off,,None,
0.18,2017-07-27,2017-09-07,Regular Cash,2017-10-01,Quarter,2017-09-08
0.18,2017-05-19,2017-06-07,Regular Cash,2017-07-01,Quarter,2017-06-09
0.18,2017-01-26,2017-03-08,Regular Cash,2017-04-01,Quarter,2017-03-10
0.18,2016-11-22,2016-12-07,Regular Cash,2017-01-01,Quarter,2016-12-09
0.18,2016-07-28,2016-09-07,Regular Cash,2016-10-01,Quarter,2016-09-09
0.15,2016-05-26,2016-06-08,Regular Cash,2016-07-01,Quarter,2016-06-10
0.15,2016-01-28,2016-03-09,Regular Cash,2016-04-01,Quarter,2016-03-11
0.15,2015-11-24,2015-12-09,Regular Cash,2016-01-01,Quarter,2015-12-11
0.15,2015-07-28,2015-09-08,Regular Cash,2015-10-01,Quarter,2015-09-10
0.15,2015-05-21,2015-06-08,Regular Cash,2015-07-01,Quarter,2015-06-10
0.15,2015-01-30,2015-03-09,Regular Cash,2015-04-01,Quarter,2015-03-11
0.15,2014-11-25,2014-12-09,Regular Cash,2015-01-01,Quarter,2014-12-11
0.15,2014-08-07,2014-09-08,Regular Cash,2014-10-01,Quarter,2014-09-10
2.1689,2014-03-17,2014-07-10,Split-Off,,None,
0.12,2014-05-22,2014-06-06,Regular Cash,2014-07-01,Quarter,2014-06-10
0.12,2014-01-29,2014-03-07,Regular Cash,2014-04-01,Quarter,2014-03-11
0.12,2013-11-26,2013-12-09,Regular Cash,2014-01-01,Quarter,2013-12-11
0.12,2013-07-25,2013-09-06,Regular Cash,2013-10-01,Quarter,2013-09-10
0.12,2013-05-23,2013-06-06,Regular Cash,2013-07-01,Quarter,2013-06-10
0.12,2013-01-29,2013-03-07,Regular Cash,2013-04-01,Quarter,2013-03-11
0.12,2012-11-30,2012-12-07,Regular Cash,2013-01-01,Quarter,2012-12-11
0.12,2012-07-26,2012-09-06,Regular Cash,2012-10-01,Quarter,2012-09-10
0.1,2012-05-24,2012-06-07,Regular Cash,2012-07-01,Quarter,2012-06-11
0.1,2012-02-23,2012-03-08,Regular Cash,2012-04-01,Quarter,2012-03-12
0.1,2011-11-22,2011-12-07,Regular Cash,2012-01-01,Quarter,2011-12-09
0.1,2011-08-09,2011-09-07,Regular Cash,2011-10-01,Quarter,2011-09-09
0.1,2011-05-03,2011-06-08,Regular Cash,2011-07-01,Quarter,2011-06-10
0.05,2011-02-23,2011-03-09,Regular Cash,2011-04-01,Quarter,2011-03-11
0.05,2010-11-18,2010-12-08,Regular Cash,2011-01-01,Quarter,2010-12-10
0.05,2010-08-20,2010-09-08,Regular Cash,2010-10-01,Quarter,2010-09-10
0.05,2010-05-26,2010-06-08,Regular Cash,2010-07-01,Quarter,2010-06-10
0.05,2010-02-23,2010-03-09,Regular Cash,2010-04-01,Quarter,2010-03-11
