Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.4575,2017-10-13,2017-12-12,Regular Cash,2017-12-29,Quarter,2017-12-13
0.44,2017-08-11,2017-09-12,Regular Cash,2017-09-29,Quarter,2017-09-13
0.44,2017-04-28,2017-06-12,Regular Cash,2017-06-30,Quarter,2017-06-14
0.44,2017-02-10,2017-03-10,Regular Cash,2017-03-31,Quarter,2017-03-14
0.44,2016-10-14,2016-12-05,Regular Cash,2016-12-30,Quarter,2016-12-07
0.425,2016-08-12,2016-09-06,Regular Cash,2016-09-30,Quarter,2016-09-08
0.425,2016-04-29,2016-06-06,Regular Cash,2016-06-30,Quarter,2016-06-08
0.425,2016-02-12,2016-03-07,Regular Cash,2016-03-31,Quarter,2016-03-09
0.425,2015-10-09,2015-12-07,Regular Cash,2015-12-31,Quarter,2015-12-09
0.41,2015-08-14,2015-09-08,Regular Cash,2015-09-30,Quarter,2015-09-10
0.41,2015-04-24,2015-06-08,Regular Cash,2015-06-30,Quarter,2015-06-10
0.41,2015-02-13,2015-03-09,Regular Cash,2015-03-31,Quarter,2015-03-11
0.41,2014-10-10,2014-12-08,Regular Cash,2014-12-31,Quarter,2014-12-10
0.4,2014-08-08,2014-09-08,Regular Cash,2014-09-30,Quarter,2014-09-10
0.4,2014-04-24,2014-06-09,Regular Cash,2014-06-30,Quarter,2014-06-11
0.4,2014-02-14,2014-03-10,Regular Cash,2014-03-31,Quarter,2014-03-12
0.4,2013-10-11,2013-12-09,Regular Cash,2013-12-31,Quarter,2013-12-11
0.4,2013-08-09,2013-09-09,Regular Cash,2013-09-30,Quarter,2013-09-11
0.4,2013-04-23,2013-06-10,Regular Cash,2013-06-28,Quarter,2013-06-12
0.4,2013-02-08,2013-03-11,Regular Cash,2013-03-29,Quarter,2013-03-13
0.4,2012-10-12,2012-12-10,Regular Cash,2012-12-31,Quarter,2012-12-12
0.4,2012-08-10,2012-09-10,Regular Cash,2012-09-28,Quarter,2012-09-12
0.4,2012-04-24,2012-06-11,Regular Cash,2012-06-29,Quarter,2012-06-13
0.4,2012-02-10,2012-03-12,Regular Cash,2012-03-30,Quarter,2012-03-14
0.4,2011-10-14,2011-12-05,Regular Cash,2011-12-30,Quarter,2011-12-07
0.385,2011-08-12,2011-09-06,Regular Cash,2011-09-30,Quarter,2011-09-08
0.385,2011-04-21,2011-06-06,Regular Cash,2011-06-30,Quarter,2011-06-08
0.385,2011-02-09,2011-03-07,Regular Cash,2011-03-31,Quarter,2011-03-09
0.385,2010-10-08,2010-12-06,Regular Cash,2010-12-31,Quarter,2010-12-08
0.385,2010-08-13,2010-09-07,Regular Cash,2010-09-30,Quarter,2010-09-09
0.385,2010-04-27,2010-06-07,Regular Cash,2010-06-30,Quarter,2010-06-09
0.385,2010-02-12,2010-03-08,Regular Cash,2010-03-31,Quarter,2010-03-10
