Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.44,2017-11-16,2017-11-30,Regular Cash,2017-12-29,Quarter,2017-12-01
0.44,2017-08-24,2017-08-31,Regular Cash,2017-09-29,Quarter,2017-09-05
0.42,2017-05-19,2017-05-30,Regular Cash,2017-06-30,Quarter,2017-06-01
0.42,2017-02-24,2017-03-02,Regular Cash,2017-03-31,Quarter,2017-03-06
0.42,2016-11-11,2016-11-29,Regular Cash,2016-12-30,Quarter,2016-12-01
0.42,2016-08-22,2016-08-30,Regular Cash,2016-09-30,Quarter,2016-09-01
0.4,2016-05-19,2016-05-27,Regular Cash,2016-06-30,Quarter,2016-06-01
0.4,2016-02-19,2016-02-26,Regular Cash,2016-03-31,Quarter,2016-03-01
0.4,2015-11-13,2015-11-27,Regular Cash,2015-12-31,Quarter,2015-12-01
0.4,2015-08-21,2015-08-28,Regular Cash,2015-09-30,Quarter,2015-09-01
0.4,2015-05-22,2015-05-28,Regular Cash,2015-06-30,Quarter,2015-06-01
0.4,2015-01-22,2015-02-26,Regular Cash,2015-03-31,Quarter,2015-03-02
0.4,2014-11-14,2014-11-26,Regular Cash,2014-12-31,Quarter,2014-12-01
0.4,2014-08-22,2014-08-28,Regular Cash,2014-09-30,Quarter,2014-09-02
0.4,2014-05-23,2014-05-29,Regular Cash,2014-06-30,Quarter,2014-06-02
0.4,2014-01-24,2014-02-27,Regular Cash,2014-03-31,Quarter,2014-03-03
0.4,2013-11-15,2013-11-27,Regular Cash,2013-12-31,Quarter,2013-12-02
0.4,2013-08-23,2013-08-29,Regular Cash,2013-09-30,Quarter,2013-09-03
0.4,2013-05-24,2013-05-30,Regular Cash,2013-06-28,Quarter,2013-06-03
0.4,2013-01-25,2013-02-27,Regular Cash,2013-03-29,Quarter,2013-03-01
0.4,2012-11-15,2012-11-28,Regular Cash,2012-12-31,Quarter,2012-11-30
0.4,2012-08-24,2012-08-30,Regular Cash,2012-09-28,Quarter,2012-09-04
0.4,2012-05-25,2012-05-30,Regular Cash,2012-06-29,Quarter,2012-06-01
0.4,2012-01-27,2012-02-28,Regular Cash,2012-03-30,Quarter,2012-03-01
0.4,2011-11-09,2011-11-29,Regular Cash,2011-12-30,Quarter,2011-12-01
0.4,2011-08-18,2011-08-30,Regular Cash,2011-09-30,Quarter,2011-09-01
0.4,2011-05-13,2011-05-27,Regular Cash,2011-06-30,Quarter,2011-06-01
0.4,2011-01-28,2011-02-25,Regular Cash,2011-03-31,Quarter,2011-03-01
0.4,2010-11-11,2010-11-29,Regular Cash,2010-12-31,Quarter,2010-12-01
0.4,2010-08-19,2010-08-30,Regular Cash,2010-09-30,Quarter,2010-09-01
0.4,2010-05-28,2010-06-04,Regular Cash,2010-06-30,Quarter,2010-06-08
0.4,2010-01-29,2010-02-25,Regular Cash,2010-03-31,Quarter,2010-03-01
