Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.32,2018-01-18,2018-02-02,Regular Cash,2018-02-23,Quarter,2018-02-05
0.32,2017-10-18,2017-11-03,Regular Cash,2017-11-22,Quarter,2017-11-06
0.32,2017-07-19,2017-08-03,Regular Cash,2017-08-25,Quarter,2017-08-07
0.16,2017-04-03,2017-04-27,Regular Cash,2017-05-26,Quarter,2017-05-01
0.16,2017-01-25,2017-02-02,Regular Cash,2017-02-24,Quarter,2017-02-06
0.16,2016-10-21,2016-11-03,Regular Cash,2016-11-23,Quarter,2016-11-07
0.16,2016-07-20,2016-07-28,Regular Cash,2016-08-26,Quarter,2016-08-01
0.05,2016-04-01,2016-04-28,Regular Cash,2016-05-27,Quarter,2016-05-02
0.05,2016-01-14,2016-01-28,Regular Cash,2016-02-26,Quarter,2016-02-01
0.05,2015-10-22,2015-10-29,Regular Cash,2015-11-25,Quarter,2015-11-02
0.05,2015-07-15,2015-07-30,Regular Cash,2015-08-28,Quarter,2015-08-03
0.05,2015-04-29,2015-05-07,Regular Cash,2015-05-22,Quarter,2015-05-11
0.01,2015-01-15,2015-01-29,Regular Cash,2015-02-27,Quarter,2015-02-02
0.01,2014-10-22,2014-10-30,Regular Cash,2014-11-26,Quarter,2014-11-03
0.01,2014-07-16,2014-07-31,Regular Cash,2014-08-22,Quarter,2014-08-04
0.01,2014-03-26,2014-05-01,Regular Cash,2014-05-23,Quarter,2014-05-05
0.01,2014-01-15,2014-01-30,Regular Cash,2014-02-28,Quarter,2014-02-03
0.01,2013-10-17,2013-10-31,Regular Cash,2013-11-22,Quarter,2013-11-04
0.01,2013-07-17,2013-08-01,Regular Cash,2013-08-23,Quarter,2013-08-05
0.01,2013-04-25,2013-05-02,Regular Cash,2013-05-24,Quarter,2013-05-06
0.01,2013-01-16,2013-01-31,Regular Cash,2013-02-22,Quarter,2013-02-04
0.01,2012-10-17,2012-11-01,Regular Cash,2012-11-21,Quarter,2012-11-05
0.01,2012-07-18,2012-08-02,Regular Cash,2012-08-24,Quarter,2012-08-06
0.01,2012-04-18,2012-05-03,Regular Cash,2012-05-25,Quarter,2012-05-07
0.01,2012-01-18,2012-02-02,Regular Cash,2012-02-24,Quarter,2012-02-06
0.01,2011-10-19,2011-11-03,Regular Cash,2011-11-23,Quarter,2011-11-07
0.01,2011-07-18,2011-07-28,Regular Cash,2011-08-26,Quarter,2011-08-01
0.01,2011-03-21,2011-05-25,Regular Cash,2011-06-17,Quarter,2011-05-27
0.1,2011-03-21,2011-05-09,Stock Split,,None,
