Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.25,2017-10-23,2017-11-30,Regular Cash,2018-01-02,Quarter,2017-12-01
0.23,2017-07-20,2017-08-30,Regular Cash,2017-10-02,Quarter,2017-09-01
0.23,2017-05-18,2017-05-30,Regular Cash,2017-07-03,Quarter,2017-06-01
0.23,2017-02-23,2017-03-02,Regular Cash,2017-04-03,Quarter,2017-03-06
0.23,2016-10-27,2016-11-29,Regular Cash,2017-01-03,Quarter,2016-12-01
0.21,2016-07-21,2016-08-30,Regular Cash,2016-10-03,Quarter,2016-09-01
0.21,2016-05-19,2016-05-27,Regular Cash,2016-07-01,Quarter,2016-06-01
0.21,2016-02-25,2016-03-03,Regular Cash,2016-04-01,Quarter,2016-03-07
0.21,2015-10-22,2015-11-27,Regular Cash,2016-01-04,Quarter,2015-12-01
0.21,2015-07-27,2015-08-28,Regular Cash,2015-10-01,Quarter,2015-09-01
0.18,2015-05-21,2015-05-28,Regular Cash,2015-07-01,Quarter,2015-06-01
0.18,2015-02-26,2015-03-05,Regular Cash,2015-04-01,Quarter,2015-03-09
0.18,2014-10-16,2014-11-26,Regular Cash,2015-01-02,Quarter,2014-12-01
0.18,2014-07-30,2014-08-28,Regular Cash,2014-10-01,Quarter,2014-09-02
0.15,2014-05-22,2014-05-29,Regular Cash,2014-07-01,Quarter,2014-06-02
0.15,2014-02-27,2014-03-06,Regular Cash,2014-04-01,Quarter,2014-03-10
0.15,2013-10-24,2013-11-27,Regular Cash,2014-01-02,Quarter,2013-12-02
0.15,2013-06-26,2013-08-29,Regular Cash,2013-10-01,Quarter,2013-09-03
0.1,2013-05-16,2013-05-30,Regular Cash,2013-07-01,Quarter,2013-06-03
0.1,2013-02-28,2013-03-07,Regular Cash,2013-04-01,Quarter,2013-03-11
0.1,2012-10-25,2012-11-29,Regular Cash,2013-01-02,Quarter,2012-12-03
0.1,2012-07-25,2012-08-30,Regular Cash,2012-10-01,Quarter,2012-09-04
0.1,2012-05-17,2012-05-30,Regular Cash,2012-07-02,Quarter,2012-06-01
0.1,2012-02-23,2012-03-01,Regular Cash,2012-04-02,Quarter,2012-03-05
0.1,2011-10-27,2011-11-29,Regular Cash,2012-01-03,Quarter,2011-12-01
0.1,2011-07-27,2011-08-30,Regular Cash,2011-10-03,Quarter,2011-09-01
0.1,2011-05-19,2011-05-27,Regular Cash,2011-07-01,Quarter,2011-06-01
0.1,2011-02-02,2011-02-25,Regular Cash,2011-04-01,Quarter,2011-03-01
0.05,2010-10-21,2010-11-29,Regular Cash,2011-01-03,Quarter,2010-12-01
0.05,2010-07-22,2010-08-30,Regular Cash,2010-10-01,Quarter,2010-09-01
0.05,2010-05-20,2010-05-27,Regular Cash,2010-07-01,Quarter,2010-06-01
0.05,2010-02-18,2010-02-25,Regular Cash,2010-04-01,Quarter,2010-03-01
