Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.72,2017-11-07,2017-11-22,Regular Cash,2017-12-08,Quarter,2017-11-24
0.6,2017-07-25,2017-08-23,Regular Cash,2017-09-08,Quarter,2017-08-25
0.6,2017-05-03,2017-05-24,Regular Cash,2017-06-09,Quarter,2017-05-26
0.6,2017-02-17,2017-03-01,Regular Cash,2017-03-10,Quarter,2017-03-03
0.6,2016-11-02,2016-11-22,Regular Cash,2016-12-09,Quarter,2016-11-25
0.5,2016-07-27,2016-08-24,Regular Cash,2016-09-09,Quarter,2016-08-26
0.5,2016-04-29,2016-05-25,Regular Cash,2016-06-10,Quarter,2016-05-27
0.5,2016-02-22,2016-03-02,Regular Cash,2016-03-11,Quarter,2016-03-04
0.5,2015-10-29,2015-11-24,Regular Cash,2015-12-11,Quarter,2015-11-27
0.4,2015-08-04,2015-08-26,Regular Cash,2015-09-11,Quarter,2015-08-28
0.4,2015-05-01,2015-05-27,Regular Cash,2015-06-12,Quarter,2015-05-29
0.4,2015-02-25,2015-03-04,Regular Cash,2015-03-13,Quarter,2015-03-06
0.4,2014-10-30,2014-11-25,Regular Cash,2014-12-12,Quarter,2014-11-28
0.2,2014-08-06,2014-08-27,Regular Cash,2014-09-12,Quarter,2014-08-29
0.2,2014-04-30,2014-05-28,Regular Cash,2014-06-13,Quarter,2014-05-30
0.2,2014-02-25,2014-03-05,Regular Cash,2014-03-14,Quarter,2014-03-07
0.2,2013-10-31,2013-11-26,Regular Cash,2013-12-13,Quarter,2013-11-29
0.1,2013-08-09,2013-08-28,Regular Cash,2013-09-13,Quarter,2013-08-30
0.1,2013-05-02,2013-05-29,Regular Cash,2013-06-14,Quarter,2013-05-31
0.1,2013-02-04,2013-02-26,Regular Cash,2013-03-15,Quarter,2013-02-28
0.1,2012-11-08,2012-11-28,Regular Cash,2012-12-14,Quarter,2012-11-30
