Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.84,2017-11-14,2018-01-23,Regular Cash,2018-02-09,Quarter,2018-01-24
0.84,2017-09-12,2017-10-24,Regular Cash,2017-11-13,Quarter,2017-10-25
0.84,2017-05-08,2017-07-17,Regular Cash,2017-08-04,Quarter,2017-07-19
0.8,2017-02-07,2017-04-17,Regular Cash,2017-05-05,Quarter,2017-04-19
0.8,2016-11-15,2017-01-23,Regular Cash,2017-02-10,Quarter,2017-01-25
0.8,2016-09-13,2016-10-24,Regular Cash,2016-11-14,Quarter,2016-10-26
0.8,2016-05-16,2016-07-25,Regular Cash,2016-08-12,Quarter,2016-07-27
0.77,2016-02-09,2016-04-18,Regular Cash,2016-05-06,Quarter,2016-04-20
0.77,2015-11-17,2016-01-25,Regular Cash,2016-02-12,Quarter,2016-01-27
0.77,2015-09-15,2015-10-26,Regular Cash,2015-11-13,Quarter,2015-10-28
0.77,2015-05-11,2015-07-20,Regular Cash,2015-08-07,Quarter,2015-07-22
0.74,2015-02-10,2015-04-20,Regular Cash,2015-05-08,Quarter,2015-04-22
0.74,2014-11-18,2015-01-26,Regular Cash,2015-02-13,Quarter,2015-01-28
0.74,2014-09-16,2014-10-27,Regular Cash,2014-11-14,Quarter,2014-10-29
0.74,2014-05-12,2014-07-21,Regular Cash,2014-08-08,Quarter,2014-07-23
0.71,2014-02-11,2014-04-21,Regular Cash,2014-05-09,Quarter,2014-04-23
0.71,2013-11-19,2014-01-27,Regular Cash,2014-02-14,Quarter,2014-01-29
0.71,2013-09-17,2013-10-28,Regular Cash,2013-11-15,Quarter,2013-10-30
0.71,2013-05-13,2013-07-22,Regular Cash,2013-08-09,Quarter,2013-07-24
0.64,2013-02-13,2013-04-22,Regular Cash,2013-05-10,Quarter,2013-04-24
0.64,2012-11-13,2013-01-18,Regular Cash,2013-02-15,Quarter,2013-01-23
0.64,2012-09-12,2012-10-22,Regular Cash,2012-11-16,Quarter,2012-10-24
0.64,2012-05-14,2012-07-23,Regular Cash,2012-08-10,Quarter,2012-07-25
0.6,2012-02-14,2012-04-23,Regular Cash,2012-05-11,Quarter,2012-04-25
0.6,2011-11-15,2012-01-24,Regular Cash,2012-02-13,Quarter,2012-01-26
0.6,2011-09-13,2011-10-24,Regular Cash,2011-11-14,Quarter,2011-10-26
0.6,2011-05-18,2011-07-25,Regular Cash,2011-08-12,Quarter,2011-07-27
1.0,2011-07-18,2011-07-18,Poison Pill Rights,,None,
0.55,2011-02-16,2011-04-25,Regular Cash,2011-05-13,Quarter,2011-04-27
0.55,2010-11-17,2011-01-25,Regular Cash,2011-02-14,Quarter,2011-01-27
0.55,2010-09-14,2010-10-25,Regular Cash,2010-11-12,Quarter,2010-10-27
0.55,2010-05-19,2010-07-26,Regular Cash,2010-08-13,Quarter,2010-07-28
0.5,2010-02-09,2010-04-26,Regular Cash,2010-05-14,Quarter,2010-04-28
0.5,2009-11-17,2010-01-26,Regular Cash,2010-02-12,Quarter,2010-01-28
