Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.075,2017-10-18,2017-12-12,Regular Cash,2018-01-03,Quarter,2017-12-13
0.065,2017-07-20,2017-09-12,Regular Cash,2017-10-04,Quarter,2017-09-13
1.0,2016-09-07,2017-09-01,Spinoff,2017-09-01,None,2017-08-21
0.065,2017-03-23,2017-06-12,Regular Cash,2017-07-05,Quarter,2017-06-14
0.085904,2016-05-24,2017-04-03,Spinoff,2017-03-31,None,2017-03-20
0.065,2017-01-26,2017-03-13,Regular Cash,2017-04-05,Quarter,2017-03-15
0.065,2016-11-10,2016-12-12,Regular Cash,2017-01-04,Quarter,2016-12-14
0.055,2016-07-28,2016-10-07,Regular Cash,2016-10-31,Quarter,2016-10-12
0.055,2016-03-24,2016-06-06,Regular Cash,2016-07-06,Quarter,2016-06-08
0.055,2016-01-28,2016-03-07,Regular Cash,2016-04-06,Quarter,2016-03-09
0.055,2015-11-12,2015-12-07,Regular Cash,2016-01-06,Quarter,2015-12-09
