Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
1.0,2015-06-15,2016-04-08,In-specie,2016-04-07,None,2016-03-28
2.0,2014-03-17,2014-04-15,Stock Split,2014-04-14,None,2014-03-28
2.0,2012-06-11,2012-07-10,Stock Split,2012-07-09,None,2012-06-25
