Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.57,2017-10-25,2017-12-13,Regular Cash,2017-12-28,Quarter,2017-12-14
0.57,2017-08-21,2017-09-13,Regular Cash,2017-09-28,Quarter,2017-09-14
0.57,2017-04-26,2017-06-13,Regular Cash,2017-06-29,Quarter,2017-06-15
0.57,2017-02-16,2017-03-14,Regular Cash,2017-03-30,Quarter,2017-03-16
0.54,2016-10-26,2016-12-13,Regular Cash,2016-12-29,Quarter,2016-12-15
0.54,2016-08-24,2016-09-13,Regular Cash,2016-09-29,Quarter,2016-09-15
0.54,2016-04-27,2016-06-13,Regular Cash,2016-06-29,Quarter,2016-06-15
0.54,2016-02-17,2016-03-14,Regular Cash,2016-03-30,Quarter,2016-03-16
0.52,2015-10-21,2015-12-14,Regular Cash,2015-12-30,Quarter,2015-12-16
0.52,2015-08-13,2015-09-11,Regular Cash,2015-09-29,Quarter,2015-09-15
0.52,2015-04-23,2015-06-11,Regular Cash,2015-06-29,Quarter,2015-06-15
2.0,2015-02-19,2015-04-07,Special Cash,2015-04-23,None,2015-04-09
0.52,2015-02-19,2015-03-12,Regular Cash,2015-03-30,Quarter,2015-03-16
0.44,2014-10-22,2014-12-12,Regular Cash,2014-12-30,Quarter,2014-12-16
0.44,2014-06-19,2014-09-11,Regular Cash,2014-09-29,Quarter,2014-09-15
0.44,2014-04-24,2014-06-11,Regular Cash,2014-06-27,Quarter,2014-06-13
0.44,2014-02-19,2014-03-12,Regular Cash,2014-03-28,Quarter,2014-03-14
0.38,2013-10-23,2013-12-12,Regular Cash,2013-12-27,Quarter,2013-12-16
0.38,2013-06-20,2013-09-11,Regular Cash,2013-09-27,Quarter,2013-09-13
0.38,2013-04-23,2013-06-11,Regular Cash,2013-06-27,Quarter,2013-06-13
0.38,2013-02-21,2013-03-11,Regular Cash,2013-03-27,Quarter,2013-03-13
1.0,2012-12-06,2012-12-13,Special Cash,2012-12-28,None,2012-12-17
0.34,2012-10-22,2012-12-12,Regular Cash,2012-12-27,Quarter,2012-12-14
0.34,2012-08-01,2012-09-11,Regular Cash,2012-09-27,Quarter,2012-09-13
0.34,2012-04-17,2012-06-12,Regular Cash,2012-06-28,Quarter,2012-06-14
0.34,2012-02-23,2012-03-13,Regular Cash,2012-03-29,Quarter,2012-03-15
0.31,2011-10-17,2011-12-12,Regular Cash,2011-12-28,Quarter,2011-12-14
0.31,2011-09-02,2011-09-12,Regular Cash,2011-09-28,Quarter,2011-09-14
0.31,2011-06-03,2011-06-10,Regular Cash,2011-06-28,Quarter,2011-06-14
0.31,2011-02-17,2011-03-11,Regular Cash,2011-03-29,Quarter,2011-03-15
0.27,2010-10-18,2010-12-10,Regular Cash,2010-12-28,Quarter,2010-12-14
0.27,2010-09-03,2010-09-10,Regular Cash,2010-09-28,Quarter,2010-09-14
0.27,2010-06-03,2010-06-10,Regular Cash,2010-06-28,Quarter,2010-06-14
0.27,2010-02-18,2010-03-12,Regular Cash,2010-03-29,Quarter,2010-03-16
