Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.4125,2017-12-18,2018-01-08,Regular Cash,2018-01-23,Quarter,2018-01-09
0.35,2017-09-25,2017-10-05,Regular Cash,2017-10-20,Quarter,2017-10-06
0.35,2017-06-12,2017-07-05,Regular Cash,2017-07-21,Quarter,2017-07-07
0.35,2017-03-14,2017-04-05,Regular Cash,2017-04-21,Quarter,2017-04-07
0.35,2016-11-22,2017-01-05,Regular Cash,2017-01-23,Quarter,2017-01-09
0.3,2016-09-13,2016-10-05,Regular Cash,2016-10-21,Quarter,2016-10-07
0.3,2016-06-14,2016-07-06,Regular Cash,2016-07-22,Quarter,2016-07-08
0.3,2016-03-15,2016-04-06,Regular Cash,2016-04-22,Quarter,2016-04-08
0.3,2015-12-17,2016-01-06,Regular Cash,2016-01-22,Quarter,2016-01-08
0.25,2015-09-09,2015-10-07,Regular Cash,2015-10-23,Quarter,2015-10-09
0.25,2015-06-16,2015-07-08,Regular Cash,2015-07-24,Quarter,2015-07-10
0.25,2015-03-16,2015-04-08,Regular Cash,2015-04-24,Quarter,2015-04-10
0.25,2014-12-17,2015-01-07,Regular Cash,2015-01-23,Quarter,2015-01-09
0.2,2014-09-16,2014-10-08,Regular Cash,2014-10-24,Quarter,2014-10-10
0.2,2014-06-18,2014-07-09,Regular Cash,2014-07-25,Quarter,2014-07-11
0.2,2014-03-17,2014-04-09,Regular Cash,2014-04-25,Quarter,2014-04-11
0.2,2013-12-16,2014-01-08,Regular Cash,2014-01-24,Quarter,2014-01-10
0.165,2013-09-17,2013-10-09,Regular Cash,2013-10-25,Quarter,2013-10-11
0.165,2013-06-17,2013-07-10,Regular Cash,2013-07-26,Quarter,2013-07-12
0.165,2013-03-19,2013-04-10,Regular Cash,2013-04-26,Quarter,2013-04-12
0.165,2012-12-11,2012-12-19,Regular Cash,2012-12-28,Quarter,2012-12-21
0.1375,2012-09-10,2012-10-10,Regular Cash,2012-10-26,Quarter,2012-10-12
0.1375,2012-06-18,2012-07-11,Regular Cash,2012-07-27,Quarter,2012-07-13
0.1375,2012-03-19,2012-04-11,Regular Cash,2012-04-27,Quarter,2012-04-13
0.1375,2011-12-07,2012-01-04,Regular Cash,2012-01-27,Quarter,2012-01-06
0.11,2011-08-12,2011-10-05,Regular Cash,2011-10-28,Quarter,2011-10-07
0.11,2011-06-20,2011-07-06,Regular Cash,2011-07-29,Quarter,2011-07-08
0.11,2011-03-21,2011-04-06,Regular Cash,2011-04-22,Quarter,2011-04-08
0.11,2010-12-08,2011-01-05,Regular Cash,2011-01-28,Quarter,2011-01-07
0.095,2010-08-12,2010-10-06,Regular Cash,2010-10-29,Quarter,2010-10-08
0.095,2010-06-18,2010-07-07,Regular Cash,2010-07-30,Quarter,2010-07-09
0.095,2010-01-25,2010-04-07,Regular Cash,2010-04-23,Quarter,2010-04-09
0.095,2009-11-23,2010-01-06,Regular Cash,2010-01-29,Quarter,2010-01-08
