Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.63,2017-10-18,2017-11-30,Regular Cash,2017-12-19,Quarter,2017-12-01
0.63,2017-07-19,2017-08-30,Regular Cash,2017-09-19,Quarter,2017-09-01
0.58,2017-04-20,2017-06-05,Regular Cash,2017-06-20,Quarter,2017-06-07
0.58,2017-02-15,2017-02-27,Regular Cash,2017-03-21,Quarter,2017-03-01
0.58,2016-10-20,2016-11-30,Regular Cash,2016-12-20,Quarter,2016-12-02
0.58,2016-07-21,2016-08-31,Regular Cash,2016-09-20,Quarter,2016-09-02
0.55,2016-04-20,2016-05-27,Regular Cash,2016-06-21,Quarter,2016-06-01
0.55,2016-02-17,2016-02-29,Regular Cash,2016-03-22,Quarter,2016-03-02
0.55,2015-10-16,2015-12-02,Regular Cash,2015-12-22,Quarter,2015-12-04
0.55,2015-07-23,2015-09-02,Regular Cash,2015-09-22,Quarter,2015-09-04
0.52,2015-04-16,2015-06-01,Regular Cash,2015-06-23,Quarter,2015-06-03
0.52,2015-02-17,2015-03-02,Regular Cash,2015-03-24,Quarter,2015-03-04
0.52,2014-10-13,2014-12-03,Regular Cash,2014-12-16,Quarter,2014-12-05
0.52,2014-07-23,2014-09-03,Regular Cash,2014-09-16,Quarter,2014-09-05
0.5,2014-04-15,2014-06-02,Regular Cash,2014-06-17,Quarter,2014-06-04
0.5,2014-02-18,2014-03-03,Regular Cash,2014-03-18,Quarter,2014-03-05
0.5,2013-10-10,2013-12-04,Regular Cash,2013-12-10,Quarter,2013-12-06
0.5,2013-07-24,2013-09-04,Regular Cash,2013-09-17,Quarter,2013-09-06
0.49,2013-04-16,2013-06-03,Regular Cash,2013-06-18,Quarter,2013-06-05
0.49,2013-02-19,2013-03-07,Regular Cash,2013-03-19,Quarter,2013-03-11
0.49,2012-10-15,2012-12-05,Regular Cash,2012-12-11,Quarter,2012-12-07
0.49,2012-07-18,2012-09-05,Regular Cash,2012-09-18,Quarter,2012-09-07
0.41,2012-04-17,2012-06-04,Regular Cash,2012-06-19,Quarter,2012-06-06
0.41,2012-02-14,2012-03-05,Regular Cash,2012-03-20,Quarter,2012-03-07
0.41,2011-10-13,2011-11-30,Regular Cash,2011-12-13,Quarter,2011-12-02
0.41,2011-07-15,2011-08-31,Regular Cash,2011-09-20,Quarter,2011-09-02
0.41,2011-04-19,2011-05-27,Regular Cash,2011-06-21,Quarter,2011-06-01
0.41,2011-02-15,2011-02-28,Regular Cash,2011-03-22,Quarter,2011-03-02
0.34,2010-10-15,2010-12-01,Regular Cash,2010-12-14,Quarter,2010-12-03
0.34,2010-07-16,2010-09-01,Regular Cash,2010-09-21,Quarter,2010-09-03
0.33,2010-04-20,2010-05-28,Regular Cash,2010-06-22,Quarter,2010-06-02
0.33,2010-02-16,2010-03-01,Regular Cash,2010-03-23,Quarter,2010-03-03
