Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.25,2017-12-01,2017-12-14,Regular Cash,2017-12-29,Quarter,2017-12-15
0.25,2017-08-25,2017-09-07,Regular Cash,2017-09-22,Quarter,2017-09-08
0.25,2017-05-26,2017-06-07,Regular Cash,2017-06-23,Quarter,2017-06-09
0.25,2017-03-03,2017-03-15,Regular Cash,2017-03-31,Quarter,2017-03-17
0.21,2016-12-02,2016-12-14,Regular Cash,2016-12-30,Quarter,2016-12-16
0.21,2016-08-26,2016-09-07,Regular Cash,2016-09-23,Quarter,2016-09-09
0.21,2016-05-27,2016-06-08,Regular Cash,2016-06-24,Quarter,2016-06-10
0.21,2016-03-01,2016-03-16,Regular Cash,2016-04-01,Quarter,2016-03-18
0.19,2015-12-04,2015-12-15,Regular Cash,2015-12-31,Quarter,2015-12-17
0.19,2015-08-27,2015-09-09,Regular Cash,2015-09-25,Quarter,2015-09-11
0.19,2015-05-28,2015-06-10,Regular Cash,2015-06-26,Quarter,2015-06-12
0.19,2015-03-04,2015-03-18,Regular Cash,2015-04-03,Quarter,2015-03-20
0.17,2014-12-03,2014-12-12,Regular Cash,2014-12-30,Quarter,2014-12-16
0.17,2014-08-28,2014-09-10,Regular Cash,2014-09-26,Quarter,2014-09-12
0.17,2014-06-25,2014-07-09,Regular Cash,2014-07-29,Quarter,2014-07-11
