Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.56,2017-12-07,2017-12-15,Regular Cash,2018-01-05,Quarter,2017-12-18
0.51,2017-08-03,2017-09-14,Regular Cash,2017-10-02,Quarter,2017-09-15
0.51,2017-05-04,2017-06-13,Regular Cash,2017-07-05,Quarter,2017-06-15
0.51,2017-02-16,2017-03-13,Regular Cash,2017-04-03,Quarter,2017-03-15
0.51,2016-12-01,2016-12-13,Regular Cash,2017-01-03,Quarter,2016-12-15
0.46,2016-08-04,2016-09-13,Regular Cash,2016-10-03,Quarter,2016-09-15
0.46,2016-05-05,2016-06-13,Regular Cash,2016-07-01,Quarter,2016-06-15
0.46,2016-02-18,2016-03-11,Regular Cash,2016-04-01,Quarter,2016-03-15
0.46,2015-12-03,2015-12-10,Regular Cash,2016-01-04,Quarter,2015-12-14
0.4,2015-08-06,2015-09-10,Regular Cash,2015-10-01,Quarter,2015-09-14
0.4,2015-05-07,2015-06-11,Regular Cash,2015-07-01,Quarter,2015-06-15
0.4,2015-02-19,2015-03-12,Regular Cash,2015-04-01,Quarter,2015-03-16
0.4,2014-12-04,2014-12-11,Regular Cash,2015-01-02,Quarter,2014-12-15
0.35,2014-08-07,2014-09-11,Regular Cash,2014-10-01,Quarter,2014-09-15
0.35,2014-05-01,2014-06-11,Regular Cash,2014-07-01,Quarter,2014-06-13
0.35,2014-02-20,2014-03-12,Regular Cash,2014-04-01,Quarter,2014-03-14
0.35,2013-12-05,2013-12-12,Regular Cash,2014-01-02,Quarter,2013-12-16
0.3,2013-08-01,2013-09-11,Regular Cash,2013-10-01,Quarter,2013-09-13
0.3,2013-05-02,2013-06-12,Regular Cash,2013-07-01,Quarter,2013-06-14
0.3,2013-02-21,2013-03-13,Regular Cash,2013-04-01,Quarter,2013-03-15
0.3,2012-12-06,2012-12-13,Regular Cash,2012-12-31,Quarter,2012-12-17
0.26,2012-08-02,2012-09-12,Regular Cash,2012-10-01,Quarter,2012-09-14
0.26,2012-05-03,2012-06-13,Regular Cash,2012-07-02,Quarter,2012-06-15
0.26,2012-02-16,2012-03-13,Regular Cash,2012-04-02,Quarter,2012-03-15
0.26,2011-12-01,2011-12-13,Regular Cash,2012-01-03,Quarter,2011-12-15
2.0,2011-08-05,2011-10-04,Stock Split,2011-10-03,None,2011-09-15
0.26,2011-08-05,2011-09-13,Regular Cash,2011-10-03,Quarter,2011-09-15
0.235,2011-05-05,2011-06-13,Regular Cash,2011-07-01,Quarter,2011-06-15
0.235,2011-02-17,2011-03-11,Regular Cash,2011-04-01,Quarter,2011-03-15
0.235,2010-12-02,2010-12-09,Regular Cash,2011-01-03,Quarter,2010-12-13
0.22,2010-08-05,2010-09-09,Regular Cash,2010-10-01,Quarter,2010-09-13
0.22,2010-05-06,2010-06-10,Regular Cash,2010-07-01,Quarter,2010-06-14
0.22,2010-02-18,2010-03-11,Regular Cash,2010-04-01,Quarter,2010-03-15
