Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.149,2017-11-15,2017-12-29,Regular Cash,2018-01-24,Quarter,2018-01-02
0.132,2017-09-20,2017-10-02,Regular Cash,2017-10-25,Quarter,2017-10-03
0.132,2017-05-17,2017-06-29,Regular Cash,2017-07-26,Quarter,2017-07-03
0.132,2017-03-15,2017-03-31,Regular Cash,2017-04-26,Quarter,2017-04-04
0.132,2016-11-17,2016-12-29,Regular Cash,2017-01-25,Quarter,2017-01-03
0.115,2016-09-21,2016-09-30,Regular Cash,2016-10-26,Quarter,2016-10-04
0.115,2016-05-18,2016-06-30,Regular Cash,2016-07-27,Quarter,2016-07-05
0.115,2016-03-16,2016-04-01,Regular Cash,2016-04-27,Quarter,2016-04-05
0.115,2015-11-19,2015-12-31,Regular Cash,2016-01-27,Quarter,2016-01-05
0.1,2015-09-16,2015-09-25,Regular Cash,2015-10-21,Quarter,2015-09-29
0.1,2015-05-20,2015-06-26,Regular Cash,2015-07-22,Quarter,2015-06-30
0.1,2015-03-18,2015-03-27,Regular Cash,2015-04-22,Quarter,2015-03-31
0.1,2014-11-20,2015-01-02,Regular Cash,2015-01-28,Quarter,2015-01-06
0.5,2013-09-19,2014-11-03,Spinoff,2014-11-01,None,2014-10-22
0.132,2014-09-17,2014-09-26,Regular Cash,2014-10-22,Quarter,2014-09-30
0.132,2014-05-22,2014-06-27,Regular Cash,2014-07-23,Quarter,2014-07-01
0.132,2014-04-01,2014-04-09,Regular Cash,2014-04-23,Quarter,2014-04-11
0.132,2013-11-22,2013-12-27,Regular Cash,2014-01-22,Quarter,2013-12-31
0.12,2013-09-18,2013-09-27,Regular Cash,2013-10-23,Quarter,2013-10-01
0.12,2013-05-23,2013-06-28,Regular Cash,2013-07-24,Quarter,2013-07-02
0.12,2013-01-17,2013-03-28,Regular Cash,2013-04-24,Quarter,2013-04-02
0.1,2012-11-16,2012-12-27,Regular Cash,2013-01-23,Quarter,2012-12-31
0.1,2012-09-20,2012-09-28,Regular Cash,2012-10-24,Quarter,2012-10-02
0.1,2012-05-16,2012-06-29,Regular Cash,2012-07-25,Quarter,2012-07-03
0.1,2012-01-17,2012-03-30,Regular Cash,2012-04-25,Quarter,2012-04-03
