Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.35,2017-12-05,2018-01-25,Regular Cash,2018-02-09,Quarter,2018-01-26
0.345,2017-09-19,2017-10-19,Regular Cash,2017-11-03,Quarter,2017-10-20
0.345,2017-05-09,2017-07-19,Regular Cash,2017-08-04,Quarter,2017-07-21
0.345,2017-02-21,2017-04-19,Regular Cash,2017-05-05,Quarter,2017-04-21
0.345,2016-12-06,2017-01-25,Regular Cash,2017-02-10,Quarter,2017-01-27
0.34,2016-10-04,2016-10-19,Regular Cash,2016-11-04,Quarter,2016-10-21
0.34,2016-05-10,2016-07-20,Regular Cash,2016-08-05,Quarter,2016-07-22
0.33,2016-02-23,2016-04-20,Regular Cash,2016-05-06,Quarter,2016-04-22
0.33,2015-12-08,2016-01-27,Regular Cash,2016-02-12,Quarter,2016-01-29
0.32,2015-09-21,2015-10-21,Regular Cash,2015-11-06,Quarter,2015-10-23
0.32,2015-05-05,2015-07-22,Regular Cash,2015-08-07,Quarter,2015-07-24
0.32,2015-04-09,2015-04-22,Regular Cash,2015-05-08,Quarter,2015-04-24
0.32,2014-12-10,2015-01-28,Regular Cash,2015-02-13,Quarter,2015-01-30
0.3,2014-10-09,2014-10-22,Regular Cash,2014-11-07,Quarter,2014-10-24
0.3,2014-04-22,2014-07-23,Regular Cash,2014-08-08,Quarter,2014-07-25
0.25,2014-04-10,2014-04-23,Regular Cash,2014-05-09,Quarter,2014-04-25
0.25,2014-01-09,2014-01-22,Regular Cash,2014-02-07,Quarter,2014-01-24
0.25,2013-10-10,2013-10-23,Regular Cash,2013-11-08,Quarter,2013-10-25
0.25,2013-04-29,2013-07-24,Regular Cash,2013-08-09,Quarter,2013-07-26
0.23,2013-04-11,2013-04-24,Regular Cash,2013-05-10,Quarter,2013-04-26
0.23,2013-01-15,2013-01-23,Regular Cash,2013-02-08,Quarter,2013-01-25
0.22,2012-09-28,2012-10-24,Regular Cash,2012-11-09,Quarter,2012-10-26
0.22,2012-07-12,2012-07-25,Regular Cash,2012-08-10,Quarter,2012-07-27
0.22,2012-04-12,2012-04-25,Regular Cash,2012-05-11,Quarter,2012-04-27
0.22,2011-12-14,2012-01-25,Regular Cash,2012-02-10,Quarter,2012-01-27
0.2,2011-10-13,2011-10-26,Regular Cash,2011-11-14,Quarter,2011-10-28
0.2,2011-07-14,2011-07-27,Regular Cash,2011-08-12,Quarter,2011-07-29
0.2,2011-04-14,2011-04-27,Regular Cash,2011-05-13,Quarter,2011-04-29
0.2,2011-01-13,2011-01-26,Regular Cash,2011-02-11,Quarter,2011-01-28
0.19,2010-10-14,2010-10-27,Regular Cash,2010-11-12,Quarter,2010-10-29
0.19,2010-07-15,2010-07-28,Regular Cash,2010-08-13,Quarter,2010-07-30
0.19,2010-04-15,2010-04-28,Regular Cash,2010-05-14,Quarter,2010-04-30
0.19,2010-01-07,2010-01-27,Regular Cash,2010-02-12,Quarter,2010-01-29
