Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
1.0,2012-11-29,2012-12-24,Special Cash,2012-12-21,None,2012-12-14
0.02,2012-10-24,2012-11-14,Regular Cash,2012-11-30,Quarter,2012-11-16
0.02,2012-07-26,2012-08-15,Regular Cash,2012-08-31,Quarter,2012-08-17
0.02,2012-05-02,2012-05-09,Regular Cash,2012-05-25,Quarter,2012-05-11
0.02,2012-01-31,2012-02-08,Regular Cash,2012-02-24,Quarter,2012-02-10
0.02,2011-10-27,2011-11-02,Regular Cash,2011-11-18,Quarter,2011-11-04
0.02,2011-07-28,2011-08-10,Regular Cash,2011-08-26,Quarter,2011-08-12
0.02,2011-05-04,2011-05-11,Regular Cash,2011-05-27,Quarter,2011-05-13
0.02,2011-01-28,2011-02-09,Regular Cash,2011-02-25,Quarter,2011-02-11
0.02,2010-10-27,2010-11-09,Regular Cash,2010-11-26,Quarter,2010-11-12
0.02,2010-07-28,2010-08-11,Regular Cash,2010-08-27,Quarter,2010-08-13
0.02,2010-04-29,2010-05-12,Regular Cash,2010-05-28,Quarter,2010-05-14
0.02,2010-01-26,2010-02-10,Regular Cash,2010-02-26,Quarter,2010-02-12
