Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.38,2017-11-09,2017-11-17,Regular Cash,2017-12-04,Quarter,2017-11-20
0.365,2017-08-10,2017-08-17,Regular Cash,2017-09-05,Quarter,2017-08-21
0.365,2017-05-09,2017-05-18,Regular Cash,2017-06-05,Quarter,2017-05-22
0.365,2017-02-09,2017-02-16,Regular Cash,2017-03-06,Quarter,2017-02-21
0.365,2016-11-10,2016-11-17,Regular Cash,2016-12-05,Quarter,2016-11-21
0.34,2016-08-04,2016-08-18,Regular Cash,2016-09-06,Quarter,2016-08-22
0.34,2016-05-10,2016-05-19,Regular Cash,2016-06-06,Quarter,2016-05-23
0.34,2016-02-09,2016-02-18,Regular Cash,2016-03-07,Quarter,2016-02-22
0.34,2015-11-06,2015-11-12,Regular Cash,2015-12-01,Quarter,2015-11-16
0.29,2015-08-06,2015-08-13,Regular Cash,2015-09-01,Quarter,2015-08-17
0.29,2015-05-05,2015-05-14,Regular Cash,2015-06-01,Quarter,2015-05-18
0.29,2015-02-05,2015-02-12,Regular Cash,2015-03-02,Quarter,2015-02-17
0.29,2014-11-03,2014-11-13,Regular Cash,2014-12-01,Quarter,2014-11-17
0.235,2014-08-07,2014-08-14,Regular Cash,2014-09-02,Quarter,2014-08-18
0.235,2014-05-09,2014-05-15,Regular Cash,2014-06-02,Quarter,2014-05-19
0.235,2014-02-07,2014-02-13,Regular Cash,2014-03-03,Quarter,2014-02-18
0.235,2013-11-05,2013-11-14,Regular Cash,2013-12-02,Quarter,2013-11-18
0.21,2013-08-08,2013-08-15,Regular Cash,2013-09-03,Quarter,2013-08-19
0.21,2013-05-06,2013-05-16,Regular Cash,2013-06-03,Quarter,2013-05-20
0.21,2013-02-04,2013-02-13,Regular Cash,2013-03-04,Quarter,2013-02-15
0.21,2012-11-01,2012-11-15,Regular Cash,2012-12-03,Quarter,2012-11-19
0.13,2012-08-09,2012-08-17,Regular Cash,2012-09-04,Quarter,2012-08-21
0.13,2012-05-10,2012-05-17,Regular Cash,2012-06-04,Quarter,2012-05-21
0.13,2012-02-03,2012-02-15,Regular Cash,2012-03-05,Quarter,2012-02-17
0.13,2011-11-10,2011-11-17,Regular Cash,2011-12-05,Quarter,2011-11-21
0.115,2011-08-11,2011-08-18,Regular Cash,2011-09-06,Quarter,2011-08-22
0.115,2011-05-13,2011-05-20,Regular Cash,2011-06-06,Quarter,2011-05-24
0.1,2011-02-04,2011-02-16,Regular Cash,2011-03-07,Quarter,2011-02-18
0.1,2010-11-11,2010-11-18,Regular Cash,2010-12-06,Quarter,2010-11-22
0.08,2010-08-12,2010-08-20,Regular Cash,2010-09-07,Quarter,2010-08-24
0.08,2010-05-13,2010-05-20,Regular Cash,2010-06-07,Quarter,2010-05-24
0.08,2010-01-27,2010-02-10,Regular Cash,2010-03-01,Quarter,2010-02-12
