Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.3,2013-07-30,2013-09-12,Regular Cash,2013-09-30,Quarter,2013-09-16
0.3,2013-04-30,2013-06-12,Regular Cash,2013-06-28,Quarter,2013-06-14
0.3,2013-02-05,2013-03-12,Regular Cash,2013-03-28,Quarter,2013-03-14
0.3,2012-11-06,2012-12-12,Regular Cash,2012-12-28,Quarter,2012-12-14
0.3,2012-08-03,2012-09-12,Regular Cash,2012-09-28,Quarter,2012-09-14
0.3,2012-04-30,2012-06-13,Regular Cash,2012-06-29,Quarter,2012-06-15
0.3,2012-02-10,2012-03-13,Regular Cash,2012-03-30,Quarter,2012-03-15
0.3,2011-11-03,2011-12-13,Regular Cash,2011-12-30,Quarter,2011-12-15
0.3,2011-08-02,2011-09-13,Regular Cash,2011-09-30,Quarter,2011-09-15
0.3,2011-04-28,2011-06-14,Regular Cash,2011-06-30,Quarter,2011-06-16
0.3,2011-02-08,2011-03-14,Regular Cash,2011-03-31,Quarter,2011-03-16
0.3,2010-11-02,2010-12-13,Regular Cash,2010-12-31,Quarter,2010-12-15
0.3,2010-07-30,2010-09-13,Regular Cash,2010-09-30,Quarter,2010-09-15
0.3,2010-04-29,2010-06-11,Regular Cash,2010-06-30,Quarter,2010-06-15
0.3,2009-12-03,2010-03-11,Regular Cash,2010-03-31,Quarter,2010-03-15
