Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.57,2017-12-07,2018-01-31,Regular Cash,2018-02-15,Quarter,2018-02-01
0.57,2017-08-02,2017-10-31,Regular Cash,2017-11-15,Quarter,2017-11-01
0.57,2017-05-18,2017-07-28,Regular Cash,2017-08-15,Quarter,2017-08-01
0.57,2017-02-06,2017-04-27,Regular Cash,2017-05-15,Quarter,2017-05-01
0.51,2016-12-08,2017-01-30,Regular Cash,2017-02-15,Quarter,2017-02-01
0.51,2016-07-28,2016-10-28,Regular Cash,2016-11-15,Quarter,2016-11-01
0.51,2016-05-19,2016-07-28,Regular Cash,2016-08-15,Quarter,2016-08-01
0.51,2016-02-08,2016-04-28,Regular Cash,2016-05-16,Quarter,2016-05-02
0.46,2015-12-10,2016-01-29,Regular Cash,2016-02-16,Quarter,2016-02-02
0.46,2015-07-30,2015-10-29,Regular Cash,2015-11-16,Quarter,2015-11-02
0.46,2015-05-21,2015-07-30,Regular Cash,2015-08-17,Quarter,2015-08-03
0.46,2015-02-09,2015-04-29,Regular Cash,2015-05-15,Quarter,2015-05-01
0.43,2014-12-11,2015-01-30,Regular Cash,2015-02-17,Quarter,2015-02-03
0.43,2014-07-31,2014-10-30,Regular Cash,2014-11-17,Quarter,2014-11-03
0.43,2014-05-22,2014-07-30,Regular Cash,2014-08-15,Quarter,2014-08-01
0.43,2014-02-10,2014-04-29,Regular Cash,2014-05-15,Quarter,2014-05-01
0.4,2013-12-12,2014-01-31,Regular Cash,2014-02-18,Quarter,2014-02-04
0.4,2013-08-01,2013-10-30,Regular Cash,2013-11-15,Quarter,2013-11-01
0.4,2013-05-23,2013-07-30,Regular Cash,2013-08-15,Quarter,2013-08-01
0.4,2013-02-07,2013-04-29,Regular Cash,2013-05-15,Quarter,2013-05-01
0.36,2012-12-06,2012-12-13,Regular Cash,2012-12-28,Quarter,2012-12-17
0.36,2012-10-04,2012-10-31,Regular Cash,2012-11-15,Quarter,2012-11-01
0.36,2012-05-17,2012-07-30,Regular Cash,2012-08-15,Quarter,2012-08-01
0.36,2012-02-02,2012-04-27,Regular Cash,2012-05-15,Quarter,2012-05-01
0.3,2011-12-08,2012-01-30,Regular Cash,2012-02-15,Quarter,2012-02-01
0.3,2011-10-06,2011-10-28,Regular Cash,2011-11-15,Quarter,2011-11-01
0.3,2011-05-19,2011-07-28,Regular Cash,2011-08-15,Quarter,2011-08-01
0.3,2011-02-03,2011-04-28,Regular Cash,2011-05-16,Quarter,2011-05-02
0.25,2010-12-09,2011-01-28,Regular Cash,2011-02-15,Quarter,2011-02-01
0.25,2010-09-30,2010-10-28,Regular Cash,2010-11-15,Quarter,2010-11-01
0.25,2010-05-20,2010-07-29,Regular Cash,2010-08-16,Quarter,2010-08-02
0.25,2010-02-04,2010-04-29,Regular Cash,2010-05-17,Quarter,2010-05-03
0.2,2009-12-03,2010-01-29,Regular Cash,2010-02-16,Quarter,2010-02-02
