Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.46,2017-10-06,2017-11-17,Regular Cash,2017-12-15,Quarter,2017-11-20
0.46,2017-07-14,2017-08-17,Regular Cash,2017-09-15,Quarter,2017-08-21
0.44,2017-05-05,2017-05-18,Regular Cash,2017-06-16,Quarter,2017-05-22
0.44,2017-02-10,2017-02-16,Regular Cash,2017-03-17,Quarter,2017-02-21
0.44,2016-10-07,2016-11-17,Regular Cash,2016-12-16,Quarter,2016-11-21
0.44,2016-07-15,2016-08-18,Regular Cash,2016-09-16,Quarter,2016-08-22
0.41,2016-05-06,2016-05-19,Regular Cash,2016-06-17,Quarter,2016-05-23
0.41,2016-02-10,2016-02-18,Regular Cash,2016-03-18,Quarter,2016-02-22
0.41,2015-10-02,2015-11-19,Regular Cash,2015-12-18,Quarter,2015-11-23
0.41,2015-07-10,2015-08-20,Regular Cash,2015-09-18,Quarter,2015-08-24
0.37,2015-05-01,2015-05-14,Regular Cash,2015-06-19,Quarter,2015-05-18
0.37,2015-02-12,2015-02-19,Regular Cash,2015-03-20,Quarter,2015-02-23
0.37,2014-10-10,2014-11-13,Regular Cash,2014-12-19,Quarter,2014-11-17
0.37,2014-07-11,2014-08-14,Regular Cash,2014-09-19,Quarter,2014-08-18
0.34,2014-05-02,2014-05-15,Regular Cash,2014-06-20,Quarter,2014-05-19
0.34,2014-02-07,2014-02-13,Regular Cash,2014-03-21,Quarter,2014-02-18
0.34,2013-10-11,2013-11-14,Regular Cash,2013-12-20,Quarter,2013-11-18
0.34,2013-07-12,2013-08-15,Regular Cash,2013-09-20,Quarter,2013-08-19
0.31,2013-05-03,2013-05-16,Regular Cash,2013-06-21,Quarter,2013-05-20
0.31,2013-02-08,2013-02-14,Regular Cash,2013-03-15,Quarter,2013-02-19
0.31,2012-10-05,2012-11-15,Regular Cash,2012-12-21,Quarter,2012-11-19
0.31,2012-07-11,2012-08-16,Regular Cash,2012-09-21,Quarter,2012-08-20
0.29,2012-05-04,2012-05-17,Regular Cash,2012-06-15,Quarter,2012-05-21
0.29,2012-02-10,2012-02-16,Regular Cash,2012-03-16,Quarter,2012-02-21
0.29,2011-10-13,2011-11-17,Regular Cash,2011-12-16,Quarter,2011-11-21
0.29,2011-07-20,2011-08-18,Regular Cash,2011-09-16,Quarter,2011-08-22
0.27,2011-05-06,2011-05-19,Regular Cash,2011-06-17,Quarter,2011-05-23
0.27,2011-02-11,2011-02-17,Regular Cash,2011-03-18,Quarter,2011-02-22
0.27,2010-10-20,2010-11-18,Regular Cash,2010-12-17,Quarter,2010-11-22
0.27,2010-07-16,2010-08-19,Regular Cash,2010-09-17,Quarter,2010-08-23
0.25,2010-05-14,2010-05-21,Regular Cash,2010-06-15,Quarter,2010-05-25
0.25,2010-02-10,2010-02-19,Regular Cash,2010-03-19,Quarter,2010-02-23
