Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
1.1,2017-10-16,2017-11-16,Regular Cash,2017-12-15,Quarter,2017-11-17
1.1,2017-08-15,2017-08-23,Regular Cash,2017-09-15,Quarter,2017-08-25
1.1,2017-04-17,2017-05-17,Regular Cash,2017-06-15,Quarter,2017-05-19
1.0,2017-02-21,2017-03-01,Regular Cash,2017-03-15,Quarter,2017-03-03
1.0,2016-10-18,2016-11-16,Regular Cash,2016-12-15,Quarter,2016-11-18
1.0,2016-08-16,2016-08-24,Regular Cash,2016-09-15,Quarter,2016-08-26
1.0,2016-04-18,2016-05-18,Regular Cash,2016-06-15,Quarter,2016-05-20
0.9,2016-02-16,2016-02-24,Regular Cash,2016-03-15,Quarter,2016-02-26
0.9,2015-10-21,2015-11-18,Regular Cash,2015-12-15,Quarter,2015-11-20
0.9,2015-08-18,2015-08-26,Regular Cash,2015-09-15,Quarter,2015-08-28
0.9,2015-04-20,2015-05-13,Regular Cash,2015-06-15,Quarter,2015-05-15
0.75,2015-02-17,2015-02-25,Regular Cash,2015-03-15,Quarter,2015-02-27
0.75,2014-10-21,2014-11-19,Regular Cash,2014-12-15,Quarter,2014-11-21
0.75,2014-08-19,2014-08-27,Regular Cash,2014-09-15,Quarter,2014-08-29
0.75,2014-04-14,2014-05-14,Regular Cash,2014-06-15,Quarter,2014-05-16
0.625,2014-02-18,2014-02-26,Regular Cash,2014-03-15,Quarter,2014-02-28
0.625,2013-10-14,2013-11-13,Regular Cash,2013-12-15,Quarter,2013-11-15
0.625,2013-08-20,2013-08-28,Regular Cash,2013-09-15,Quarter,2013-08-30
0.625,2013-04-16,2013-05-15,Regular Cash,2013-06-15,Quarter,2013-05-17
0.5,2013-02-19,2013-02-27,Regular Cash,2013-03-15,Quarter,2013-03-01
0.5,2012-10-16,2012-11-14,Regular Cash,2012-12-15,Quarter,2012-11-16
0.5,2012-08-21,2012-08-29,Regular Cash,2012-09-15,Quarter,2012-08-31
0.5,2012-04-17,2012-05-16,Regular Cash,2012-06-15,Quarter,2012-05-18
0.5,2012-02-21,2012-02-29,Regular Cash,2012-03-15,Quarter,2012-03-02
0.5,2011-10-17,2011-11-16,Regular Cash,2011-12-15,Quarter,2011-11-18
0.5,2011-08-16,2011-08-24,Regular Cash,2011-09-15,Quarter,2011-08-26
0.5,2011-04-18,2011-05-18,Regular Cash,2011-06-15,Quarter,2011-05-20
0.43,2011-02-15,2011-02-23,Regular Cash,2011-03-15,Quarter,2011-02-25
0.43,2010-10-18,2010-11-17,Regular Cash,2010-12-15,Quarter,2010-11-19
0.43,2010-08-17,2010-08-25,Regular Cash,2010-09-15,Quarter,2010-08-27
0.43,2010-04-20,2010-05-19,Regular Cash,2010-06-15,Quarter,2010-05-21
0.43,2010-02-16,2010-02-24,Regular Cash,2010-03-15,Quarter,2010-02-26
