Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.66,2017-12-06,2017-12-20,Regular Cash,2018-01-10,Quarter,2017-12-21
0.66,2017-08-24,2017-09-14,Regular Cash,2017-10-10,Quarter,2017-09-15
0.61,2017-05-18,2017-06-13,Regular Cash,2017-07-10,Quarter,2017-06-15
0.61,2017-03-01,2017-03-13,Regular Cash,2017-04-10,Quarter,2017-03-15
0.61,2016-12-07,2016-12-20,Regular Cash,2017-01-10,Quarter,2016-12-22
0.61,2016-08-25,2016-09-13,Regular Cash,2016-10-11,Quarter,2016-09-15
0.565,2016-05-19,2016-06-13,Regular Cash,2016-07-11,Quarter,2016-06-15
0.565,2016-02-25,2016-03-11,Regular Cash,2016-04-11,Quarter,2016-03-15
0.565,2015-12-09,2015-12-22,Regular Cash,2016-01-11,Quarter,2015-12-24
0.565,2015-08-21,2015-09-11,Regular Cash,2015-10-09,Quarter,2015-09-15
0.52,2015-05-20,2015-06-11,Regular Cash,2015-07-10,Quarter,2015-06-15
0.52,2015-02-25,2015-03-12,Regular Cash,2015-04-10,Quarter,2015-03-16
0.52,2014-12-10,2014-12-22,Regular Cash,2015-01-09,Quarter,2014-12-24
0.52,2014-08-21,2014-09-11,Regular Cash,2014-10-10,Quarter,2014-09-15
0.48,2014-05-14,2014-06-12,Regular Cash,2014-07-10,Quarter,2014-06-16
0.48,2014-02-26,2014-03-12,Regular Cash,2014-04-10,Quarter,2014-03-14
0.48,2013-12-11,2013-12-23,Regular Cash,2014-01-10,Quarter,2013-12-26
0.48,2013-08-23,2013-09-12,Regular Cash,2013-10-10,Quarter,2013-09-16
0.44,2013-05-16,2013-06-12,Regular Cash,2013-07-10,Quarter,2013-06-14
0.44,2013-02-27,2013-03-13,Regular Cash,2013-04-10,Quarter,2013-03-15
0.44,2012-12-12,2012-12-21,Regular Cash,2013-01-10,Quarter,2012-12-26
0.44,2012-08-24,2012-09-12,Regular Cash,2012-10-10,Quarter,2012-09-14
0.41,2012-05-17,2012-06-13,Regular Cash,2012-07-10,Quarter,2012-06-15
0.41,2012-03-01,2012-03-13,Regular Cash,2012-04-10,Quarter,2012-03-15
0.41,2011-12-14,2011-12-22,Regular Cash,2012-01-10,Quarter,2011-12-27
0.41,2011-08-26,2011-09-13,Regular Cash,2011-10-11,Quarter,2011-09-15
0.38,2011-05-19,2011-06-13,Regular Cash,2011-07-11,Quarter,2011-06-15
0.38,2011-02-24,2011-03-11,Regular Cash,2011-04-11,Quarter,2011-03-15
0.38,2010-12-15,2010-12-23,Regular Cash,2011-01-10,Quarter,2010-12-28
0.38,2010-08-27,2010-09-13,Regular Cash,2010-10-12,Quarter,2010-09-15
0.35,2010-05-20,2010-06-11,Regular Cash,2010-07-09,Quarter,2010-06-15
0.35,2010-02-24,2010-03-11,Regular Cash,2010-04-09,Quarter,2010-03-15
