Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.04,2017-08-24,2017-09-28,Regular Cash,2017-10-12,Semi-Anl,2017-09-29
0.04,2017-02-28,2017-03-29,Regular Cash,2017-04-12,Semi-Anl,2017-03-31
0.04,2016-08-25,2016-09-28,Regular Cash,2016-10-12,Semi-Anl,2016-09-30
0.04,2016-03-02,2016-03-29,Regular Cash,2016-04-12,Semi-Anl,2016-03-31
0.04,2015-08-27,2015-09-28,Regular Cash,2015-10-09,Semi-Anl,2015-09-30
0.04,2015-03-04,2015-03-27,Regular Cash,2015-04-09,Semi-Anl,2015-03-31
0.04,2014-08-20,2014-09-26,Regular Cash,2014-10-10,Semi-Anl,2014-09-30
0.04,2014-02-19,2014-03-27,Regular Cash,2014-04-11,Semi-Anl,2014-03-31
0.04,2013-08-19,2013-09-26,Regular Cash,2013-10-11,Semi-Anl,2013-09-30
0.04,2013-02-21,2013-03-26,Regular Cash,2013-04-11,Semi-Anl,2013-03-28
0.04,2012-08-23,2012-09-26,Regular Cash,2012-10-12,Semi-Anl,2012-09-28
0.04,2012-02-23,2012-03-28,Regular Cash,2012-04-12,Semi-Anl,2012-03-30
0.04,2011-08-26,2011-09-28,Regular Cash,2011-10-14,Semi-Anl,2011-09-30
0.04,2011-02-17,2011-03-29,Regular Cash,2011-04-14,Semi-Anl,2011-03-31
0.04,2010-08-30,2010-09-28,Regular Cash,2010-10-14,Semi-Anl,2010-09-30
0.04,2010-02-17,2010-03-29,Regular Cash,2010-04-14,Semi-Anl,2010-03-31
