Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.08,2017-10-19,2017-11-09,Regular Cash,2017-11-24,Quarter,2017-11-10
0.08,2017-07-20,2017-08-09,Regular Cash,2017-08-25,Quarter,2017-08-11
0.08,2017-04-20,2017-05-10,Regular Cash,2017-05-26,Quarter,2017-05-12
0.08,2017-01-26,2017-02-08,Regular Cash,2017-02-24,Quarter,2017-02-10
0.07,2016-10-20,2016-11-09,Regular Cash,2016-11-28,Quarter,2016-11-14
0.07,2016-07-21,2016-08-10,Regular Cash,2016-08-26,Quarter,2016-08-12
0.07,2016-04-21,2016-05-11,Regular Cash,2016-05-27,Quarter,2016-05-13
0.06,2016-01-28,2016-02-10,Regular Cash,2016-02-26,Quarter,2016-02-12
0.06,2015-10-22,2015-11-04,Regular Cash,2015-11-20,Quarter,2015-11-06
0.06,2015-07-23,2015-08-05,Regular Cash,2015-08-21,Quarter,2015-08-07
0.06,2015-04-22,2015-05-06,Regular Cash,2015-05-22,Quarter,2015-05-08
0.06,2015-01-29,2015-02-05,Regular Cash,2015-02-20,Quarter,2015-02-09
0.06,2014-10-23,2014-11-05,Regular Cash,2014-11-21,Quarter,2014-11-07
0.06,2014-07-24,2014-08-06,Regular Cash,2014-08-22,Quarter,2014-08-08
0.06,2014-04-23,2014-05-07,Regular Cash,2014-05-23,Quarter,2014-05-09
0.06,2014-01-30,2014-02-05,Regular Cash,2014-02-21,Quarter,2014-02-07
0.06,2013-10-24,2013-11-06,Regular Cash,2013-11-22,Quarter,2013-11-08
0.06,2013-07-25,2013-08-07,Regular Cash,2013-08-23,Quarter,2013-08-09
0.06,2013-04-24,2013-05-08,Regular Cash,2013-05-24,Quarter,2013-05-10
0.06,2013-01-24,2013-02-06,Regular Cash,2013-02-22,Quarter,2013-02-08
0.06,2012-10-25,2012-11-07,Regular Cash,2012-11-23,Quarter,2012-11-09
0.06,2012-07-26,2012-08-08,Regular Cash,2012-08-24,Quarter,2012-08-10
0.06,2012-04-25,2012-05-09,Regular Cash,2012-05-25,Quarter,2012-05-11
0.06,2012-01-26,2012-02-08,Regular Cash,2012-02-24,Quarter,2012-02-10
0.06,2011-10-27,2011-11-08,Regular Cash,2011-11-25,Quarter,2011-11-10
0.06,2011-07-26,2011-08-10,Regular Cash,2011-08-26,Quarter,2011-08-12
0.06,2011-04-26,2011-05-04,Regular Cash,2011-05-20,Quarter,2011-05-06
0.06,2011-01-27,2011-02-09,Regular Cash,2011-02-25,Quarter,2011-02-11
0.06,2010-10-26,2010-11-09,Regular Cash,2010-11-26,Quarter,2010-11-12
0.06,2010-07-27,2010-08-11,Regular Cash,2010-08-27,Quarter,2010-08-13
0.06,2010-04-27,2010-05-05,Regular Cash,2010-05-21,Quarter,2010-05-07
0.06,2010-01-27,2010-02-10,Regular Cash,2010-02-26,Quarter,2010-02-12
