Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.1875,2017-11-20,2018-01-11,Regular Cash,2018-02-15,Quarter,2018-01-15
0.17,2017-09-25,2017-10-20,Regular Cash,2017-11-15,Quarter,2017-10-23
0.17,2017-05-22,2017-07-13,Regular Cash,2017-08-15,Quarter,2017-07-17
0.17,2017-03-31,2017-04-13,Regular Cash,2017-05-15,Quarter,2017-04-18
0.17,2016-11-21,2017-01-12,Regular Cash,2017-02-15,Quarter,2017-01-17
0.145,2016-09-26,2016-10-20,Regular Cash,2016-11-15,Quarter,2016-10-24
0.145,2016-05-23,2016-07-14,Regular Cash,2016-08-15,Quarter,2016-07-18
0.145,2016-03-29,2016-04-14,Regular Cash,2016-05-16,Quarter,2016-04-18
2.0,2015-11-25,2016-02-10,Stock Split,2016-02-09,None,2016-01-26
0.145,2015-11-23,2016-01-14,Regular Cash,2016-02-16,Quarter,2016-01-19
0.125,2015-09-28,2015-10-15,Regular Cash,2015-11-16,Quarter,2015-10-19
0.125,2015-05-18,2015-07-16,Regular Cash,2015-08-17,Quarter,2015-07-20
0.125,2015-03-23,2015-04-16,Regular Cash,2015-05-15,Quarter,2015-04-20
0.125,2014-11-25,2015-01-15,Regular Cash,2015-02-17,Quarter,2015-01-20
0.1,2014-09-22,2014-10-16,Regular Cash,2014-11-14,Quarter,2014-10-20
0.1,2014-05-19,2014-07-17,Regular Cash,2014-08-15,Quarter,2014-07-21
0.1,2014-03-24,2014-04-16,Regular Cash,2014-05-15,Quarter,2014-04-21
0.1,2013-11-26,2014-01-17,Regular Cash,2014-02-14,Quarter,2014-01-22
0.085,2013-09-23,2013-10-17,Regular Cash,2013-11-15,Quarter,2013-10-21
0.085,2013-05-20,2013-07-18,Regular Cash,2013-08-15,Quarter,2013-07-22
0.085,2013-03-25,2013-04-18,Regular Cash,2013-05-15,Quarter,2013-04-22
0.085,2012-11-20,2013-01-17,Regular Cash,2013-02-15,Quarter,2013-01-22
0.075,2012-09-24,2012-10-18,Regular Cash,2012-11-15,Quarter,2012-10-22
0.075,2012-05-21,2012-07-19,Regular Cash,2012-08-15,Quarter,2012-07-23
0.075,2012-03-26,2012-04-19,Regular Cash,2012-05-15,Quarter,2012-04-23
0.075,2011-11-21,2012-01-19,Regular Cash,2012-02-15,Quarter,2012-01-23
0.06375,2011-09-26,2011-10-19,Regular Cash,2011-11-15,Quarter,2011-10-22
0.06375,2011-05-23,2011-07-20,Regular Cash,2011-08-15,Quarter,2011-07-23
0.06375,2011-03-28,2011-04-19,Regular Cash,2011-05-15,Quarter,2011-04-23
2.0,2010-12-13,2011-02-15,Stock Split,2011-02-14,None,2011-01-31
0.06375,2010-11-22,2011-01-19,Regular Cash,2011-02-15,Quarter,2011-01-23
0.0525,2010-09-28,2010-10-20,Regular Cash,2010-11-15,Quarter,2010-10-23
0.0525,2010-05-24,2010-07-21,Regular Cash,2010-08-15,Quarter,2010-07-24
0.0525,2010-03-22,2010-04-14,Regular Cash,2010-05-15,Quarter,2010-04-17
0.0525,2009-11-24,2010-01-20,Regular Cash,2010-02-15,Quarter,2010-01-23
