Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.09,2017-12-01,2017-12-11,Regular Cash,2018-01-03,Quarter,2017-12-12
0.09,2017-09-07,2017-09-18,Regular Cash,2017-10-03,Quarter,2017-09-19
0.09,2017-05-03,2017-06-06,Regular Cash,2017-07-05,Quarter,2017-06-08
0.09,2017-02-10,2017-03-08,Regular Cash,2017-04-04,Quarter,2017-03-10
0.09,2016-12-09,2016-12-16,Regular Cash,2017-01-03,Quarter,2016-12-20
0.09,2016-09-08,2016-09-16,Regular Cash,2016-10-04,Quarter,2016-09-20
0.09,2016-05-05,2016-06-07,Regular Cash,2016-07-01,Quarter,2016-06-09
0.09,2016-02-11,2016-03-08,Regular Cash,2016-04-01,Quarter,2016-03-10
0.09,2015-12-02,2015-12-11,Regular Cash,2016-01-05,Quarter,2015-12-15
0.08,2015-09-09,2015-09-18,Regular Cash,2015-10-02,Quarter,2015-09-22
0.08,2015-05-06,2015-06-09,Regular Cash,2015-07-02,Quarter,2015-06-11
0.08,2015-02-12,2015-03-10,Regular Cash,2015-04-02,Quarter,2015-03-12
0.08,2014-10-23,2014-12-11,Regular Cash,2015-01-06,Quarter,2014-12-15
0.05,2014-09-10,2014-09-18,Regular Cash,2014-10-02,Quarter,2014-09-22
0.05,2014-05-07,2014-06-17,Regular Cash,2014-07-02,Quarter,2014-06-19
0.05,2014-02-05,2014-03-07,Regular Cash,2014-04-02,Quarter,2014-03-11
0.05,2013-12-03,2013-12-17,Regular Cash,2014-01-03,Quarter,2013-12-19
0.05,2013-09-11,2013-09-20,Regular Cash,2013-10-02,Quarter,2013-09-24
0.05,2013-07-24,2013-08-01,Regular Cash,2013-08-12,Quarter,2013-08-05
