Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.13,2017-10-25,2017-11-20,Regular Cash,2017-12-01,Quarter,2017-11-21
2.0,2011-02-25,2011-04-01,Stock Split,2011-03-31,None,2011-03-14
