Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.305,2017-11-03,2017-11-16,Regular Cash,2017-12-08,Quarter,2017-11-17
0.305,2017-08-09,2017-08-21,Regular Cash,2017-09-13,Quarter,2017-08-23
0.2025,2017-05-05,2017-05-17,Regular Cash,2017-06-09,Quarter,2017-05-19
0.2025,2017-02-10,2017-02-22,Regular Cash,2017-03-17,Quarter,2017-02-24
0.2025,2016-10-28,2016-11-08,Regular Cash,2016-12-02,Quarter,2016-11-11
0.2025,2016-07-29,2016-08-10,Regular Cash,2016-09-02,Quarter,2016-08-12
0.135,2016-04-27,2016-05-09,Regular Cash,2016-06-01,Quarter,2016-05-11
0.135,2016-02-03,2016-02-12,Regular Cash,2016-03-09,Quarter,2016-02-17
0.135,2015-10-23,2015-11-04,Regular Cash,2015-11-30,Quarter,2015-11-06
0.135,2015-07-24,2015-08-05,Regular Cash,2015-08-28,Quarter,2015-08-07
0.09,2015-04-24,2015-05-06,Regular Cash,2015-05-29,Quarter,2015-05-08
0.09,2015-02-06,2015-02-18,Regular Cash,2015-03-13,Quarter,2015-02-20
0.09,2014-10-24,2014-11-05,Regular Cash,2014-12-01,Quarter,2014-11-07
0.09,2014-05-06,2014-08-06,Regular Cash,2014-08-29,Quarter,2014-08-08
0.06,2014-04-25,2014-05-07,Regular Cash,2014-05-30,Quarter,2014-05-09
0.06,2014-02-07,2014-02-19,Regular Cash,2014-03-14,Quarter,2014-02-21
0.06,2013-10-25,2013-11-04,Regular Cash,2013-11-26,Quarter,2013-11-06
0.06,2013-05-08,2013-08-07,Regular Cash,2013-09-10,Quarter,2013-08-09
