Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.16,2017-11-02,2017-11-30,Regular Cash,2017-12-19,Quarter,2017-12-01
0.16,2017-08-08,2017-08-23,Regular Cash,2017-09-12,Quarter,2017-08-25
0.16,2017-05-03,2017-05-24,Regular Cash,2017-06-13,Quarter,2017-05-26
0.16,2017-02-21,2017-03-01,Regular Cash,2017-03-21,Quarter,2017-03-03
0.145,2016-11-08,2016-11-22,Regular Cash,2016-12-13,Quarter,2016-11-25
0.145,2016-08-02,2016-08-24,Regular Cash,2016-09-13,Quarter,2016-08-26
0.145,2016-04-26,2016-05-25,Regular Cash,2016-06-14,Quarter,2016-05-27
0.145,2016-02-16,2016-02-24,Regular Cash,2016-03-15,Quarter,2016-02-26
0.125,2015-11-04,2015-11-24,Regular Cash,2015-12-15,Quarter,2015-11-27
0.125,2015-08-12,2015-08-26,Regular Cash,2015-09-15,Quarter,2015-08-28
0.125,2015-04-28,2015-05-27,Regular Cash,2015-06-16,Quarter,2015-05-29
0.125,2015-01-27,2015-02-25,Regular Cash,2015-03-17,Quarter,2015-02-27
0.105,2014-11-03,2014-11-25,Regular Cash,2014-12-16,Quarter,2014-11-28
0.105,2014-08-13,2014-08-27,Regular Cash,2014-09-16,Quarter,2014-08-29
0.105,2014-04-28,2014-05-28,Regular Cash,2014-06-17,Quarter,2014-05-30
0.105,2014-01-29,2014-02-26,Regular Cash,2014-03-18,Quarter,2014-02-28
0.09,2013-11-06,2013-11-26,Regular Cash,2013-12-17,Quarter,2013-11-29
0.09,2013-08-14,2013-08-28,Regular Cash,2013-09-17,Quarter,2013-08-30
0.09,2013-05-02,2013-05-29,Regular Cash,2013-06-18,Quarter,2013-05-31
0.09,2013-01-31,2013-02-27,Regular Cash,2013-03-19,Quarter,2013-03-01
0.09,2012-11-06,2012-11-27,Regular Cash,2012-12-17,Quarter,2012-11-29
0.08,2012-08-15,2012-08-29,Regular Cash,2012-09-18,Quarter,2012-08-31
0.08,2012-05-03,2012-05-30,Regular Cash,2012-06-19,Quarter,2012-06-01
0.08,2012-02-02,2012-02-29,Regular Cash,2012-03-20,Quarter,2012-03-02
0.08,2011-10-26,2011-11-22,Regular Cash,2011-12-13,Quarter,2011-11-25
0.07,2011-08-11,2011-08-24,Regular Cash,2011-09-13,Quarter,2011-08-26
0.07,2011-04-28,2011-05-25,Regular Cash,2011-06-14,Quarter,2011-05-27
0.07,2011-01-26,2011-02-23,Regular Cash,2011-03-15,Quarter,2011-02-25
0.07,2010-10-27,2010-11-23,Regular Cash,2010-12-14,Quarter,2010-11-26
0.0625,2010-08-11,2010-08-25,Regular Cash,2010-09-14,Quarter,2010-08-27
0.0625,2010-04-28,2010-05-26,Regular Cash,2010-06-15,Quarter,2010-05-28
0.0625,2010-01-27,2010-02-24,Regular Cash,2010-03-16,Quarter,2010-02-26
