Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.1725,2018-01-18,2018-01-31,Regular Cash,2018-02-15,Quarter,2018-02-01
0.1725,2017-10-19,2017-10-31,Regular Cash,2017-11-15,Quarter,2017-11-01
0.1725,2017-07-20,2017-07-28,Regular Cash,2017-08-15,Quarter,2017-08-01
0.1725,2017-04-20,2017-04-27,Regular Cash,2017-05-15,Quarter,2017-05-01
0.17,2017-01-19,2017-01-30,Regular Cash,2017-02-15,Quarter,2017-02-01
0.17,2016-10-20,2016-10-28,Regular Cash,2016-11-15,Quarter,2016-11-01
0.17,2016-07-21,2016-07-28,Regular Cash,2016-08-15,Quarter,2016-08-01
0.17,2016-04-21,2016-04-27,Regular Cash,2016-05-15,Quarter,2016-05-01
0.1675,2016-01-21,2016-01-28,Regular Cash,2016-02-15,Quarter,2016-02-01
0.1675,2015-10-15,2015-10-28,Regular Cash,2015-11-15,Quarter,2015-11-01
0.1675,2015-07-16,2015-07-29,Regular Cash,2015-08-15,Quarter,2015-08-01
0.1675,2015-04-16,2015-04-29,Regular Cash,2015-05-15,Quarter,2015-05-01
0.165,2015-01-15,2015-01-28,Regular Cash,2015-02-15,Quarter,2015-02-01
0.165,2014-10-16,2014-10-29,Regular Cash,2014-11-15,Quarter,2014-11-01
0.165,2014-07-17,2014-07-30,Regular Cash,2014-08-15,Quarter,2014-08-01
0.165,2014-04-16,2014-04-29,Regular Cash,2014-05-15,Quarter,2014-05-01
0.1625,2014-01-16,2014-01-29,Regular Cash,2014-02-15,Quarter,2014-02-01
0.1625,2013-10-17,2013-10-30,Regular Cash,2013-11-15,Quarter,2013-11-01
0.1625,2013-07-18,2013-07-30,Regular Cash,2013-08-15,Quarter,2013-08-01
0.1625,2013-04-18,2013-04-29,Regular Cash,2013-05-15,Quarter,2013-05-01
0.16,2013-01-17,2013-01-30,Regular Cash,2013-02-15,Quarter,2013-02-01
0.16,2012-10-18,2012-10-31,Regular Cash,2012-11-15,Quarter,2012-11-01
0.16,2012-07-19,2012-07-30,Regular Cash,2012-08-15,Quarter,2012-08-01
0.16,2012-04-19,2012-04-27,Regular Cash,2012-05-15,Quarter,2012-05-01
0.1575,2012-01-19,2012-01-30,Regular Cash,2012-02-15,Quarter,2012-02-01
0.1575,2011-10-20,2011-10-28,Regular Cash,2011-11-15,Quarter,2011-11-01
0.1575,2011-07-21,2011-07-28,Regular Cash,2011-08-15,Quarter,2011-08-01
0.1575,2011-04-20,2011-04-27,Regular Cash,2011-05-15,Quarter,2011-05-01
0.155,2011-01-20,2011-01-28,Regular Cash,2011-02-15,Quarter,2011-02-01
0.155,2010-10-21,2010-10-28,Regular Cash,2010-11-15,Quarter,2010-11-01
0.155,2010-07-15,2010-07-28,Regular Cash,2010-08-15,Quarter,2010-08-01
0.155,2010-04-15,2010-04-28,Regular Cash,2010-05-15,Quarter,2010-05-01
0.1525,2010-01-21,2010-01-28,Regular Cash,2010-02-15,Quarter,2010-02-01
