Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.33,2017-01-17,2017-02-22,Regular Cash,2017-03-07,Quarter,2017-02-24
0.32,2016-10-18,2016-11-16,Regular Cash,2016-11-30,Quarter,2016-11-18
0.32,2016-07-26,2016-08-10,Regular Cash,2016-08-24,Quarter,2016-08-12
0.32,2016-04-19,2016-05-11,Regular Cash,2016-05-25,Quarter,2016-05-13
0.32,2016-01-19,2016-02-10,Regular Cash,2016-02-24,Quarter,2016-02-12
0.3,2015-10-13,2015-11-10,Regular Cash,2015-11-25,Quarter,2015-11-13
0.3,2015-07-21,2015-08-12,Regular Cash,2015-08-26,Quarter,2015-08-14
0.3,2015-04-14,2015-05-13,Regular Cash,2015-05-27,Quarter,2015-05-15
0.3,2015-01-13,2015-02-11,Regular Cash,2015-02-25,Quarter,2015-02-13
0.27,2014-10-14,2014-11-12,Regular Cash,2014-11-26,Quarter,2014-11-14
0.27,2014-07-22,2014-08-13,Regular Cash,2014-08-27,Quarter,2014-08-15
0.27,2014-04-15,2014-05-14,Regular Cash,2014-05-28,Quarter,2014-05-16
0.27,2014-01-14,2014-02-12,Regular Cash,2014-02-26,Quarter,2014-02-14
0.26,2013-10-15,2013-11-13,Regular Cash,2013-11-27,Quarter,2013-11-15
0.26,2013-07-23,2013-08-14,Regular Cash,2013-08-28,Quarter,2013-08-16
0.26,2013-04-16,2013-05-15,Regular Cash,2013-05-29,Quarter,2013-05-17
0.26,2012-12-06,2012-12-13,Regular Cash,2012-12-28,Quarter,2012-12-17
0.25,2012-10-16,2012-11-14,Regular Cash,2012-11-28,Quarter,2012-11-16
0.25,2012-07-24,2012-08-15,Regular Cash,2012-08-29,Quarter,2012-08-17
0.25,2012-04-17,2012-05-16,Regular Cash,2012-05-30,Quarter,2012-05-18
0.25,2012-01-17,2012-02-15,Regular Cash,2012-02-29,Quarter,2012-02-17
0.24,2011-10-18,2011-11-16,Regular Cash,2011-11-30,Quarter,2011-11-18
0.24,2011-07-26,2011-08-17,Regular Cash,2011-08-31,Quarter,2011-08-19
0.24,2011-04-19,2011-05-18,Regular Cash,2011-06-01,Quarter,2011-05-20
0.24,2011-01-18,2011-02-16,Regular Cash,2011-03-02,Quarter,2011-02-18
0.23,2010-10-12,2010-11-09,Regular Cash,2010-11-24,Quarter,2010-11-12
0.23,2010-07-20,2010-08-11,Regular Cash,2010-08-25,Quarter,2010-08-13
0.23,2010-04-13,2010-05-12,Regular Cash,2010-05-26,Quarter,2010-05-14
0.23,2010-01-12,2010-02-10,Regular Cash,2010-02-24,Quarter,2010-02-12
