Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
-2.4245362661989844e-14,2015-12-17,2015-12-17,Discontinued,,Suspend,
0.06,2015-11-04,2015-11-12,Regular Cash,2015-12-01,Quarter,2015-11-16
0.06,2015-07-30,2015-08-11,Regular Cash,2015-09-01,Quarter,2015-08-13
0.06,2015-04-30,2015-05-12,Regular Cash,2015-06-01,Quarter,2015-05-14
0.06,2015-02-12,2015-02-19,Regular Cash,2015-03-02,Quarter,2015-02-23
0.06,2014-10-30,2014-11-10,Regular Cash,2014-12-01,Quarter,2014-11-13
0.06,2014-07-31,2014-08-12,Regular Cash,2014-09-02,Quarter,2014-08-14
0.06,2014-05-01,2014-05-13,Regular Cash,2014-06-02,Quarter,2014-05-15
0.06,2014-02-13,2014-02-26,Regular Cash,2014-03-03,Quarter,2014-02-28
0.06,2013-10-31,2013-11-13,Regular Cash,2013-12-02,Quarter,2013-11-15
0.06,2013-08-01,2013-08-13,Regular Cash,2013-09-03,Quarter,2013-08-15
0.06,2013-04-30,2013-05-10,Regular Cash,2013-06-03,Quarter,2013-05-14
0.06,2013-02-12,2013-02-22,Regular Cash,2013-03-01,Quarter,2013-02-26
0.06,2012-11-01,2012-11-13,Regular Cash,2012-12-03,Quarter,2012-11-15
0.23,2012-08-01,2012-08-13,Regular Cash,2012-09-04,Quarter,2012-08-15
0.23,2012-05-03,2012-05-15,Regular Cash,2012-06-01,Quarter,2012-05-17
0.23,2012-02-14,2012-02-22,Regular Cash,2012-03-01,Quarter,2012-02-24
0.23,2011-11-02,2011-11-10,Regular Cash,2011-12-01,Quarter,2011-11-15
0.23,2011-08-01,2011-08-11,Regular Cash,2011-09-01,Quarter,2011-08-15
0.23,2011-05-05,2011-05-17,Regular Cash,2011-06-01,Quarter,2011-05-19
0.23,2011-02-03,2011-02-15,Regular Cash,2011-03-01,Quarter,2011-02-17
0.22,2010-11-02,2010-11-12,Regular Cash,2010-12-01,Quarter,2010-11-16
0.22,2010-08-03,2010-08-13,Regular Cash,2010-09-01,Quarter,2010-08-17
0.22,2010-05-06,2010-05-18,Regular Cash,2010-06-01,Quarter,2010-05-20
0.22,2010-02-09,2010-02-19,Regular Cash,2010-03-01,Quarter,2010-02-23
