Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
1.75,2017-12-06,2017-12-18,Regular Cash,2017-12-29,Quarter,2017-12-19
1.02,2017-08-29,2017-09-18,Regular Cash,2017-09-29,Quarter,2017-09-19
1.02,2017-06-01,2017-06-15,Regular Cash,2017-06-30,Quarter,2017-06-19
1.02,2017-03-01,2017-03-16,Regular Cash,2017-03-31,Quarter,2017-03-20
1.02,2016-12-08,2016-12-14,Regular Cash,2016-12-30,Quarter,2016-12-16
0.51,2016-09-01,2016-09-15,Regular Cash,2016-09-30,Quarter,2016-09-19
0.5,2016-06-02,2016-06-15,Regular Cash,2016-06-30,Quarter,2016-06-17
0.49,2016-03-03,2016-03-16,Regular Cash,2016-03-31,Quarter,2016-03-18
0.44,2015-12-08,2015-12-16,Regular Cash,2015-12-30,Quarter,2015-12-18
0.42,2015-09-03,2015-09-16,Regular Cash,2015-09-30,Quarter,2015-09-18
0.4,2015-06-04,2015-06-17,Regular Cash,2015-06-30,Quarter,2015-06-19
0.38,2015-03-05,2015-03-18,Regular Cash,2015-03-31,Quarter,2015-03-20
0.35,2014-12-09,2014-12-17,Regular Cash,2014-12-31,Quarter,2014-12-19
0.32,2014-09-04,2014-09-17,Regular Cash,2014-09-30,Quarter,2014-09-19
0.29,2014-06-05,2014-06-17,Regular Cash,2014-06-30,Quarter,2014-06-19
0.27,2014-03-05,2014-03-18,Regular Cash,2014-03-31,Quarter,2014-03-20
0.25,2013-12-11,2013-12-18,Regular Cash,2013-12-31,Quarter,2013-12-20
0.23,2013-09-05,2013-09-17,Regular Cash,2013-09-30,Quarter,2013-09-19
0.21,2013-06-06,2013-06-13,Regular Cash,2013-06-28,Quarter,2013-06-17
0.19,2013-03-14,2013-03-21,Regular Cash,2013-04-04,Quarter,2013-03-25
0.17,2012-12-06,2012-12-13,Regular Cash,2012-12-28,Quarter,2012-12-17
0.16,2012-08-30,2012-09-18,Regular Cash,2012-10-01,Quarter,2012-09-20
0.15,2012-06-07,2012-06-14,Regular Cash,2012-06-29,Quarter,2012-06-18
0.13,2012-03-08,2012-03-15,Regular Cash,2012-03-30,Quarter,2012-03-19
0.12,2011-12-09,2011-12-15,Regular Cash,2011-12-30,Quarter,2011-12-19
0.11,2011-09-08,2011-09-15,Regular Cash,2011-09-30,Quarter,2011-09-19
0.09,2011-06-09,2011-06-15,Regular Cash,2011-06-30,Quarter,2011-06-17
0.08,2011-03-10,2011-03-16,Regular Cash,2011-03-30,Quarter,2011-03-18
0.07,2010-12-02,2010-12-13,Regular Cash,2010-12-30,Quarter,2010-12-15
